x,y,z
6.421875,0.140625,0.140625
6.4375,-0.171875,0.171875
6.296875,0.0,1.0625
10.65625,-0.171875,-2.875
10.3125,0.171875,0.890625
9.9375,-0.140625,0.609375
10.296875,0.171875,-3.078125
10.1875,-1.09375,-2.4375
10.421875,-2.9375,1.28125
56.125,-0.109375,-15.203125
73.375,-0.109375,-15.203125
85.015625,-0.109375,-15.203125
96.625,-0.109375,-15.203125
54.640625,-36.703125,8.359375
