x,y,z
0.6875,19.9375,-53.8125
0.5,20.1875,-53.75
0.4375,20.25,-53.875
0.3125,20.25,-53.6875
0.25,20.0,-53.6875
0.125,19.8125,-53.625
0.1875,19.625,-53.4375
-0.0625,19.4375,-53.3125
-0.1875,19.4375,-53.125
-0.0625,19.1875,-53.0
-0.0625,19.125,-52.8125
-0.0625,19.0625,-53.0625
0.3125,19.125,-53.125
0.375,19.125,-53.0625
0.375,19.1875,-53.0
0.4375,19.3125,-53.0
0.5625,19.25,-53.125
0.5,19.125,-53.0
0.375,19.0,-52.75
0.25,19.0625,-52.5
0.0625,19.125,-52.4375
-0.125,19.125,-52.3125
-0.0625,19.0,-52.3125
-0.0625,18.9375,-52.3125
0.0625,19.0,-52.125
-0.1875,19.125,-52.1875
-0.1875,19.1875,-52.4375
-0.1875,19.125,-52.4375
-0.1875,19.0625,-52.5
-0.125,19.3125,-52.6875
-0.0625,19.5625,-52.625
0.0,19.4375,-52.5
0.0,19.5,-52.625
0.1875,19.375,-52.8125
0.4375,19.5625,-52.875
0.3125,19.625,-52.9375
0.1875,19.5,-52.875
0.0625,19.25,-53.0
0.125,19.5,-53.0
0.0,19.5,-52.9375
-0.0625,19.6875,-52.9375
-0.125,19.6875,-53.0625
-0.1875,19.5,-52.8125
-0.125,19.5,-52.5625
0.125,19.1875,-52.4375
0.1875,19.4375,-52.25
0.0,19.125,-52.5
-0.0625,18.9375,-52.5625
0.3125,18.875,-52.4375
0.5625,18.8125,-52.5
0.375,18.8125,-52.625
0.25,18.9375,-53.125
0.125,18.75,-53.25
0.25,18.875,-53.1875
0.5,19.125,-53.0625
0.1875,19.25,-52.9375
0.1875,19.4375,-53.0
0.3125,19.5,-52.9375
0.5,19.6875,-53.1875
0.4375,19.875,-52.875
0.5,19.9375,-52.8125
0.375,19.9375,-52.625
0.1875,19.6875,-52.6875
0.3125,19.4375,-52.9375
0.0,19.5,-52.875
0.0625,19.375,-52.8125
0.125,19.0,-52.5
0.3125,18.8125,-52.5
0.5625,18.6875,-52.625
0.625,18.75,-52.6875
0.75,18.875,-52.625
0.6875,19.0,-52.625
0.75,19.0,-52.75
0.75,19.1875,-52.6875
0.75,19.375,-52.625
0.5,19.5,-52.3125
0.5,19.5625,-52.5625
0.1875,19.5625,-52.625
0.125,19.5,-52.5625
-0.0625,19.75,-52.4375
0.0,19.6875,-52.5625
-0.125,19.6875,-52.75
-0.1875,19.75,-52.9375
-0.3125,19.5625,-53.0625
-0.25,19.375,-52.8125
-0.25,19.375,-52.75
-0.125,19.5625,-52.875
-0.125,19.5,-52.875
0.1875,19.4375,-52.8125
0.125,19.4375,-52.625
0.0,19.375,-52.5
0.1875,19.5,-52.4375
0.125,19.5625,-52.625
0.25,19.25,-52.6875
0.4375,19.125,-52.75
0.625,18.875,-52.625
0.4375,19.125,-52.625
0.625,19.1875,-52.6875
0.875,19.1875,-52.8125
0.875,19.0,-53.0
0.8125,19.25,-52.875
0.9375,19.375,-52.9375
0.75,19.25,-53.0
0.5625,19.375,-53.1875
0.625,19.25,-53.25
0.5,19.1875,-53.1875
0.375,19.1875,-53.0625
0.4375,19.5,-52.875
0.5625,19.25,-52.8125
0.5625,19.3125,-52.8125
0.5625,19.5625,-52.5625
0.375,19.625,-52.5
0.4375,19.5,-52.6875
0.375,19.5,-52.6875
0.4375,19.5,-52.875
0.5625,19.5,-52.75
0.5625,19.5,-52.9375
0.625,19.5,-52.9375
0.625,19.3125,-53.1875
0.375,19.3125,-53.1875
0.0625,19.4375,-53.125
0.0,19.5625,-53.0625
-0.3125,19.5625,-52.875
-0.5625,19.375,-52.9375
-0.8125,19.1875,-52.9375
-1.0625,19.0625,-52.875
-1.25,19.3125,-52.625
-1.1875,19.0,-52.5
-0.9375,19.0625,-52.25
-1.0,18.9375,-52.5
-0.75,18.8125,-52.5625
-0.625,18.8125,-52.625
-0.4375,19.0625,-52.5625
-0.125,19.25,-52.5625
0.0625,19.0625,-52.5625
0.5,19.3125,-52.5625
0.6875,19.25,-52.75
1.3125,19.25,-52.4375
1.4375,19.4375,-52.4375
1.5625,19.4375,-52.25
1.625,19.25,-52.3125
1.5625,19.25,-52.375
1.3125,19.3125,-52.4375
1.5,19.375,-52.6875
1.5625,19.375,-52.625
1.375,19.625,-52.5
1.25,19.75,-52.4375
1.0625,19.875,-52.5625
0.9375,20.0625,-52.3125
0.6875,20.5625,-52.1875
0.375,20.9375,-52.0
-0.875,21.3125,-51.8125
-2.1875,21.6875,-51.5625
-3.375,21.875,-51.5625
-4.75,22.375,-51.3125
-5.625,22.75,-50.75
-6.4375,23.1875,-50.5625
-6.9375,23.125,-50.375
-7.0625,23.125,-50.1875
-6.6875,23.1875,-50.125
-6.125,22.875,-50.3125
-5.3125,22.5625,-50.6875
-4.3125,22.125,-51.125
-3.375,21.75,-51.8125
-2.3125,21.125,-52.375
-1.1875,20.625,-52.8125
-0.1875,20.125,-53.3125
1.1875,19.4375,-53.8125
2.8125,19.0625,-53.9375
4.0625,18.4375,-53.875
5.75,17.9375,-53.9375
7.125,17.625,-53.9375
8.8125,17.3125,-53.6875
25.5625,13.6875,-50.5
26.3125,13.25,-49.5625
28.5,13.0,-48.125
28.5,13.1875,-48.125
30.25,13.375,-46.875
32.0625,14.1875,-45.9375
34.25,14.625,-44.5
32.3125,14.3125,-45.5625
34.3125,14.6875,-43.9375
30.25,-2.5,-49.625
29.875,-3.25,-50.4375
28.6875,-4.0,-51.375
28.4375,-3.375,-51.0
26.9375,-2.6875,-51.8125
24.5,-3.375,-53.875
25.0,-2.875,-54.1875
25.125,-2.75,-54.4375
24.6875,-3.25,-53.875
24.1875,-3.4375,-54.0
23.5625,-4.125,-54.375
22.3125,-4.9375,-54.3125
23.1875,-4.3125,-54.5
22.5,-4.6875,-54.875
21.75,-5.1875,-55.0
21.0,-5.625,-55.0625
14.25,-10.5625,-57.75
13.75,-11.25,-57.375
13.6875,-11.875,-56.625
13.5625,-11.1875,-56.6875
13.0625,-11.5,-56.0625
13.125,-11.6875,-56.1875
12.5625,-11.5625,-56.3125
13.0625,-11.5625,-56.6875
12.625,-11.8125,-56.5625
12.4375,-11.875,-56.5
12.125,-11.9375,-56.6875
11.9375,-12.25,-56.8125
11.75,-12.4375,-57.0625
11.4375,-12.625,-56.9375
11.0625,-13.0625,-56.8125
10.75,-13.5,-56.625
10.6875,-13.9375,-56.5625
10.1875,-14.5,-56.625
9.8125,-15.1875,-56.5625
9.375,-15.75,-56.5
9.125,-16.5625,-56.25
8.75,-16.875,-56.0625
8.75,-17.3125,-56.0625
8.625,-17.625,-55.9375
8.75,-17.75,-55.6875
9.3125,-17.75,-55.5
9.75,-17.5,-55.125
10.625,-17.0,-55.125
11.3125,-16.5625,-55.125
12.3125,-16.125,-55.25
13.0,-15.375,-55.4375
