x,y,z
-2.375,18.625,-53.5
-2.5,18.9375,-53.5
-2.5,18.75,-53.5625
-2.3125,18.6875,-53.5
-2.3125,18.75,-53.625
-2.4375,19.0625,-53.4375
-2.8125,19.0625,-53.5
-2.8125,18.875,-53.3125
-2.875,18.6875,-53.3125
-3.0625,18.8125,-53.3125
-3.0625,18.6875,-53.3125
-3.125,18.6875,-53.3125
-3.25,18.5,-53.4375
-3.3125,18.6875,-53.1875
-3.4375,18.5625,-53.25
-3.25,18.5625,-53.375
-3.0625,18.6875,-53.125
-3.1875,18.6875,-53.1875
-3.25,18.625,-53.125
-3.0625,18.75,-53.1875
-2.8125,18.625,-53.1875
-2.5625,18.75,-53.125
-2.625,18.875,-53.0625
-2.5625,18.75,-53.1875
-2.4375,18.625,-53.0625
-2.4375,18.6875,-53.25
-2.375,18.5625,-53.3125
-2.4375,18.5625,-53.125
-2.5625,18.625,-53.0625
-2.5625,18.6875,-52.9375
-2.625,18.6875,-53.125
-2.75,18.625,-53.0625
-2.75,18.6875,-53.0625
-2.875,18.6875,-53.1875
-3.0625,18.9375,-53.125
-3.0625,18.9375,-53.1875
-3.125,19.0,-53.3125
-3.3125,18.9375,-53.625
-3.375,18.9375,-53.5625
-3.5625,18.8125,-53.5625
-3.3125,18.75,-53.5625
-3.3125,18.6875,-53.375
-3.125,18.5,-53.25
-3.125,18.5625,-53.3125
-2.9375,18.5625,-53.375
-2.875,18.75,-53.1875
-2.9375,18.5625,-53.125
-2.5625,18.5625,-53.0
-2.75,18.5,-52.9375
-2.5,18.5625,-53.0
-2.5,18.6875,-53.0
-2.6875,18.5,-53.0
-2.9375,18.375,-53.0625
-2.8125,18.1875,-53.0625
-2.5625,18.4375,-53.125
-2.875,18.3125,-53.0625
-2.75,18.6875,-53.0625
-3.0,18.8125,-52.9375
-2.9375,18.75,-52.875
-2.9375,18.6875,-52.6875
-2.6875,18.6875,-52.625
-2.75,18.875,-52.8125
-3.0625,18.75,-53.0
-2.75,19.125,-53.125
-2.75,19.0,-53.3125
-2.6875,18.9375,-53.5
-2.6875,18.9375,-53.5625
-2.5625,19.125,-53.75
-2.8125,19.1875,-53.75
-2.6875,18.9375,-53.5625
-2.5625,19.0625,-53.375
-3.0,18.9375,-53.1875
-2.9375,18.875,-53.125
-2.9375,18.8125,-53.0625
-2.9375,18.75,-53.125
-3.0625,18.6875,-52.875
-3.0625,18.5,-52.8125
-3.25,18.75,-52.6875
-3.25,18.5,-52.75
-3.25,18.375,-52.9375
-3.375,18.375,-53.0
-3.5,18.4375,-53.0
-3.75,18.375,-52.875
-3.6875,18.5,-53.0
-3.5625,18.6875,-53.125
-3.5,18.4375,-53.25
-3.375,18.5625,-53.25
-3.1875,18.875,-53.1875
-3.3125,18.75,-53.1875
-3.3125,18.625,-52.9375
-3.0625,18.625,-52.9375
-3.25,18.5,-53.0
-3.4375,18.5625,-52.75
-3.25,18.5625,-52.6875
-3.3125,18.375,-52.5625
-3.4375,18.0,-52.6875
-3.1875,17.9375,-52.5
-2.9375,18.0,-52.625
-2.875,18.125,-52.8125
-2.8125,18.0,-52.875
-2.75,18.0625,-52.8125
-2.875,18.125,-52.875
-2.875,18.5,-52.75
-2.75,18.625,-52.375
-2.8125,18.5625,-52.5
-3.125,18.5625,-52.5
-3.1875,18.5625,-52.4375
-3.1875,18.5625,-52.3125
-3.1875,18.375,-52.3125
-3.1875,18.375,-52.375
-3.3125,18.3125,-52.5625
-3.3125,18.3125,-52.6875
-3.3125,18.5625,-52.625
-3.25,18.625,-52.4375
-3.25,18.625,-52.5
-3.0625,18.6875,-52.5625
-3.25,18.6875,-52.5625
-3.125,18.625,-52.625
-3.1875,18.4375,-52.5625
-3.25,18.375,-52.4375
-3.375,18.3125,-52.375
-3.5625,18.0625,-52.4375
-3.5,18.0,-52.375
-3.6875,18.1875,-52.375
-3.625,18.375,-52.3125
-3.6875,18.5,-52.125
-3.6875,18.5,-52.0625
-3.6875,18.375,-52.25
-3.625,18.4375,-52.375
-3.3125,18.75,-52.25
-3.25,18.75,-52.5
-3.125,18.5625,-52.5625
-3.0625,18.375,-52.625
-3.0625,18.4375,-52.625
-3.0,18.5625,-52.75
-2.8125,18.75,-52.8125
-2.8125,18.4375,-52.8125
-2.8125,18.625,-52.8125
-2.8125,18.6875,-52.8125
-2.75,18.75,-52.75
-2.9375,18.625,-52.75
-2.9375,18.75,-52.625
-2.9375,18.4375,-52.625
-3.125,18.25,-52.6875
-3.1875,18.6875,-52.6875
-3.4375,18.5,-52.375
-3.5,18.5,-52.3125
-3.375,18.4375,-52.375
-3.1875,18.5625,-52.375
-3.3125,18.4375,-52.375
-3.375,18.5625,-52.25
-3.1875,18.625,-52.1875
-3.125,18.375,-52.1875
-2.8125,18.5,-52.4375
-2.875,18.5625,-52.3125
-2.9375,18.4375,-52.375
-2.875,18.5625,-52.4375
-2.875,18.3125,-52.5625
-2.875,18.4375,-52.6875
-2.9375,18.5625,-52.75
-2.9375,18.6875,-52.6875
-2.875,18.75,-52.625
-13.4375,-34.625,-47.9375
-13.75,-33.1875,-47.5
-13.25,-33.0,-47.125
-13.5625,-33.6875,-47.125
