x,y,z
2.0,-4.0625,-60.0
1.875,-4.0,-59.875
1.9375,-4.0625,-59.875
2.0,-3.9375,-59.6875
2.1875,-4.0,-59.625
2.3125,-3.875,-59.625
2.4375,-4.0,-59.75
2.4375,-3.8125,-59.75
2.375,-3.9375,-59.75
2.375,-4.0625,-59.625
2.25,-4.125,-59.625
2.125,-4.4375,-59.6875
2.0,-4.375,-59.625
2.0,-4.3125,-59.75
1.8125,-4.1875,-59.5625
1.8125,-4.25,-59.5
2.0,-4.0625,-59.375
2.0,-4.0,-59.25
2.125,-4.0,-59.125
2.0625,-3.875,-59.1875
2.125,-3.875,-59.25
2.0625,-3.875,-58.9375
2.125,-3.8125,-59.0
2.0625,-3.6875,-59.0
1.875,-3.9375,-58.875
1.9375,-3.875,-59.0
2.125,-3.6875,-59.1875
2.25,-3.5625,-59.3125
2.5625,-3.625,-59.3125
2.625,-3.75,-59.25
2.75,-3.875,-59.1875
3.0,-3.6875,-59.25
3.125,-3.8125,-59.1875
3.25,-3.875,-59.0
3.4375,-3.9375,-58.8125
3.3125,-3.8125,-58.875
3.3125,-4.0625,-58.75
3.375,-4.125,-58.75
3.5,-4.125,-58.8125
3.6875,-4.0,-58.8125
3.6875,-3.875,-58.6875
3.625,-3.75,-58.6875
3.75,-3.75,-58.8125
3.9375,-4.0,-58.625
4.0625,-4.125,-58.5625
4.3125,-4.0,-58.4375
4.4375,-3.9375,-58.375
4.375,-4.125,-58.5
4.6875,-4.125,-58.5625
4.8125,-4.375,-58.625
4.9375,-4.3125,-58.5
4.9375,-4.25,-58.625
4.875,-3.75,-58.875
5.0625,-3.75,-58.9375
5.0,-3.8125,-58.9375
5.1875,-3.5625,-58.8125
5.3125,-3.625,-58.9375
5.5,-3.5,-58.9375
5.4375,-3.5,-59.0625
5.5625,-3.5,-59.0625
5.6875,-3.5625,-58.875
5.6875,-3.5625,-58.9375
5.75,-3.625,-59.0
5.625,-3.6875,-58.9375
5.5625,-3.5625,-58.875
5.5625,-3.375,-58.75
5.625,-3.3125,-58.75
5.6875,-3.5,-58.8125
5.8125,-3.5,-58.625
5.875,-3.375,-58.5625
6.0,-3.25,-58.5625
6.1875,-3.5625,-58.375
6.0625,-3.5625,-58.1875
6.25,-3.5,-58.375
6.375,-3.3125,-58.25
6.375,-3.25,-58.1875
6.3125,-3.25,-58.375
6.3125,-3.25,-58.4375
6.4375,-3.625,-58.5
6.375,-3.4375,-58.375
6.375,-3.4375,-58.4375
6.3125,-3.5,-58.375
6.375,-3.625,-58.5625
6.4375,-3.5,-58.5
6.5,-3.5,-58.5
6.5625,-3.5625,-58.5625
6.625,-3.375,-58.4375
6.75,-3.3125,-58.625
7.125,-3.375,-58.5
7.5,-3.375,-58.6875
7.75,-3.4375,-58.6875
8.125,-3.5,-58.625
8.3125,-3.1875,-58.5625
8.75,-3.3125,-58.4375
9.0625,-3.0625,-58.5
9.6875,-2.875,-58.5
10.0,-2.75,-58.5625
10.3125,-2.25,-58.25
10.9375,-2.0,-57.9375
11.5,-1.5,-57.75
12.375,-1.375,-57.625
13.4375,-0.8125,-57.5
14.375,-0.375,-57.375
15.3125,0.0625,-57.25
16.1875,0.5,-56.875
17.125,0.75,-56.6875
17.9375,1.3125,-56.625
18.75,1.5625,-56.625
19.3125,2.0,-56.5
19.8125,2.4375,-56.5
20.1875,2.625,-56.3125
20.4375,3.0,-56.1875
20.9375,3.25,-56.0625
21.3125,3.6875,-55.9375
21.6875,3.9375,-55.6875
22.0625,4.375,-55.375
22.4375,4.75,-55.0
22.6875,5.1875,-54.4375
22.9375,5.75,-54.1875
23.0,6.125,-53.8125
23.125,6.1875,-53.5625
23.0,6.0625,-53.4375
22.6875,5.9375,-53.4375
22.4375,5.4375,-53.4375
22.0625,5.125,-53.75
21.5625,4.1875,-54.1875
20.875,3.25,-54.1875
20.25,2.125,-54.5
19.5625,1.375,-54.6875
18.8125,0.4375,-54.8125
18.0625,-0.875,-55.0
17.25,-1.75,-55.0625
16.4375,-3.25,-55.0
15.375,-4.3125,-54.75
14.4375,-5.375,-54.875
13.375,-6.5625,-54.875
12.5,-7.875,-54.9375
11.5,-8.875,-54.875
10.5625,-9.875,-54.75
9.625,-11.0,-54.6875
8.8125,-11.9375,-54.5625
8.0625,-12.875,-54.5
7.625,-13.9375,-54.3125
6.0,-15.6875,-53.875
5.375,-16.625,-53.5
4.625,-17.6875,-53.125
4.0625,-18.5625,-52.8125
3.4375,-19.5,-52.4375
3.0625,-20.5,-51.875
2.5625,-21.375,-51.4375
2.1875,-22.0,-51.0625
2.0,-23.125,-50.5625
1.75,-23.9375,-50.25
1.375,-24.5,-49.75
0.875,-25.0625,-49.1875
0.5625,-25.5,-48.8125
0.1875,-26.0,-48.5625
-0.375,-26.5625,-48.25
-0.8125,-27.0625,-48.0625
-1.1875,-27.375,-47.625
-1.6875,-27.875,-47.3125
-2.0,-28.4375,-47.0625
-2.5,-29.0,-46.75
-2.8125,-29.5,-46.375
-3.3125,-30.0625,-46.0625
-3.75,-30.5,-45.5625
-4.0625,-30.9375,-45.0
-4.4375,-31.375,-44.8125
-4.9375,-31.6875,-44.375
-5.5,-32.0,-44.0
-5.9375,-32.5,-43.625
-6.4375,-33.0625,-43.3125
-6.875,-33.4375,-42.9375
-7.125,-33.8125,-42.375
-7.4375,-34.4375,-41.8125
-7.8125,-34.9375,-41.0
-7.9375,-35.75,-40.375
-7.8125,-36.5,-39.6875
-7.625,-37.0625,-39.25
-7.125,-38.125,-38.375
-7.125,-38.8125,-38.1875
-7.1875,-39.4375,-37.875
-7.0,-40.125,-37.6875
-6.875,-40.5625,-37.4375
-6.6875,-41.0,-37.1875
-6.8125,-41.3125,-36.9375
-7.0,-41.625,-36.4375
-7.125,-42.0,-35.8125
-7.0625,-42.3125,-35.375
-7.0,-42.5,-34.9375
-7.1875,-42.375,-34.375
-7.25,-42.5,-34.125
-7.625,-42.625,-33.8125
-7.8125,-42.8125,-33.5
-7.75,-42.875,-33.1875
-8.0,-43.0,-33.0625
-7.9375,-43.4375,-32.875
-7.9375,-43.75,-32.75
-7.9375,-44.125,-32.625
-7.75,-44.25,-32.375
-7.5625,-44.5,-32.1875
-7.375,-44.625,-31.8125
-7.3125,-45.0625,-31.625
-7.125,-45.4375,-31.4375
-7.5625,-45.3125,-31.3125
-7.5625,-45.25,-31.125
-7.6875,-45.1875,-31.125
-7.875,-45.3125,-31.0625
-8.0,-45.4375,-31.125
-8.25,-45.75,-31.25
-8.3125,-45.5625,-31.4375
-8.5,-45.5625,-31.1875
-8.4375,-45.6875,-30.9375
-8.5,-45.75,-31.0
-8.4375,-45.875,-31.0
-8.4375,-46.0,-30.9375
-8.25,-46.0,-30.875
-8.0625,-46.0,-30.8125
-8.0,-46.125,-30.8125
-7.8125,-46.0625,-30.875
-7.625,-46.1875,-30.6875
-7.4375,-46.25,-30.5
-7.375,-46.125,-30.375
-7.4375,-46.1875,-30.1875
-7.25,-46.0,-30.125
-6.9375,-46.0,-29.9375
-7.0,-46.125,-29.9375
-6.8125,-46.125,-30.0625
-6.875,-46.125,-30.0625
-6.5625,-46.3125,-29.8125
-6.625,-46.375,-29.75
-6.4375,-46.4375,-29.6875
-6.4375,-46.6875,-29.6875
-6.5625,-46.625,-29.625
-6.5,-46.8125,-29.5
-6.5625,-46.875,-29.4375
-6.5625,-46.8125,-29.5625
-6.75,-46.875,-29.5625
-6.5625,-46.9375,-29.3125
-6.6875,-46.75,-29.4375
-6.5625,-46.5,-29.1875
-6.75,-46.5,-29.125
-6.9375,-46.0625,-29.3125
-7.0625,-46.0,-29.3125
-7.0,-46.1875,-29.125
-7.125,-46.1875,-29.25
-7.0,-46.0625,-29.5625
-6.8125,-46.25,-29.5625
-7.0,-46.5625,-29.625
-6.8125,-46.875,-29.625
-6.6875,-47.25,-29.5625
-6.5,-47.125,-29.5
-6.3125,-47.3125,-29.25
-6.5,-47.625,-28.9375
-6.625,-47.75,-28.625
-6.875,-47.625,-28.5
-7.0,-47.6875,-28.3125
-7.1875,-47.75,-28.0625
-7.3125,-47.875,-27.75
-7.4375,-48.0625,-27.875
-7.5625,-47.875,-27.9375
-7.4375,-47.75,-27.9375
-7.5625,-47.625,-28.0
-7.3125,-47.6875,-27.75
-7.375,-47.5,-27.875
-7.1875,-47.375,-27.8125
-7.25,-47.3125,-28.0625
-7.0625,-47.0,-27.8125
-7.25,-47.0625,-27.875
-7.5,-47.25,-28.0
-7.5,-47.3125,-28.25
-7.6875,-47.1875,-28.25
-7.875,-47.125,-28.375
