x,y,z
12.015625,-3.25,-21.453125
318.32813,10.515625,2.265625
234.0625,-4.8125,-5.578125
176.45313,-19.6875,-13.671875
164.07813,-31.328125,2.09375
147.71875,-40.390625,1.421875
156.5625,-40.203125,5.484375
151.78125,-42.859375,3.578125
