x,y,z
0.4314926,-2.432049,15.45528
0.1569064,-1.9613299,15.965226
-0.4707192,-2.3928225,15.965226
-0.6668522,-2.3143694,15.376827
-1.1375713,-2.353596,14.435389
-1.372931,-2.4712758,14.121575
-1.6082906,-2.3143694,13.297817
-1.9221034,-2.0790098,12.787871
-2.5105023,-2.0397832,12.827098
-2.7850885,-1.6082906,12.748645
-2.6674087,-1.5690639,13.415497
-2.1966896,-1.372931,13.533176
-1.9221034,-1.4906107,14.121575
-1.3337044,-1.0591182,12.866324
-1.5298374,-1.1375713,13.297817
-2.1574628,-0.2745862,13.807763
-1.372931,-0.6276256,12.00334
-2.1574628,-0.3138128,12.395605
-2.6674087,-0.1176798,12.081793
-3.0204482,0.2745862,12.238699
-3.0596747,0.39226598,12.2779255
-2.824315,0.39226598,12.042566
-2.2359161,0.35303938,12.00334
-2.0005565,0.70607877,11.807206
-1.6082906,1.0198916,11.689527
-1.4121575,1.5690639,11.179581
-2.0397832,1.7651969,10.9442215
-2.5105023,1.6867437,11.022675
-2.5889556,1.7651969,10.983448
-2.1966896,2.0005565,10.8657675
-1.8828768,1.9613299,11.022675
-1.4906107,1.9613299,10.826541
-1.0198916,2.0397832,10.904995
-0.9022118,2.0397832,10.708861
-0.8629852,2.1182363,10.591182
-0.98066497,2.4712758,10.277369
-1.0983448,2.5889556,10.120462
-1.6082906,2.6674087,9.728196
-1.5298374,2.7850885,9.5320635
-1.176798,2.9812214,9.179024
-1.3337044,3.0204482,8.708305
-0.9414384,2.824315,8.825985
-0.9414384,2.9812214,8.786758
-0.78453195,3.0989013,8.982891
-0.6276256,3.4911673,9.061344
-0.5491724,4.0403395,8.982891
-0.5491724,4.0403395,8.708305
-0.74530536,3.8442068,8.512172
-0.78453195,3.4519408,8.433719
-0.70607877,3.5303938,8.276813
-0.5491724,3.2950344,8.276813
-0.2353596,3.4519408,8.276813
0.0784532,3.8442068,7.5707335
0.1176798,4.197246,8.041452
0.2353596,4.393379,7.8453197
-0.0392266,4.3149257,7.3746004
-0.0784532,4.511059,7.100014
-0.0,4.5502853,6.7077484
0.19613299,4.589512,6.4723887
0.39226598,4.511059,6.354709
0.5491724,4.707192,6.158576
0.6276256,5.1779113,5.7270837
0.4314926,5.295591,5.5309505
0.19613299,5.4132705,5.6094036
-0.78453195,5.5309505,5.88399
-1.4513842,5.2563643,5.9232163
-0.9022118,4.8248715,7.139241
-0.78453195,5.5309505,7.2176943
-0.35303938,5.4132705,7.4138274
0.2353596,5.2563643,6.5116153
0.5491724,5.64863,5.8055367
0.6276256,6.5116153,5.4132705
0.588399,6.590069,5.7270837
0.3138128,6.00167,6.080123
0.2745862,6.237029,5.64863
0.5099458,6.2762556,5.217138
0.70607877,5.8447633,5.1779113
0.8629852,5.8055367,5.1386843
0.8237586,5.8055367,5.217138
0.6668522,6.1193495,5.060231
0.6668522,6.237029,4.864098
0.5491724,6.550842,4.864098
0.5491724,6.864655,4.8248715
0.2353596,6.864655,4.589512
0.2745862,6.864655,4.275699
0.1569064,7.4138274,4.275699
-0.3138128,7.8453197,4.275699
-0.19613299,7.7668667,3.7657535
0.1176798,7.4138274,3.2558076
0.4707192,7.531507,3.334261
0.39226598,7.335374,3.334261
0.5491724,7.2961473,3.5696206
0.78453195,7.453054,4.0795665
0.8237586,7.531507,4.275699
1.176798,7.8845463,4.589512
0.588399,8.002226,4.5502853
0.35303938,7.7668667,4.393379
0.5099458,7.8453197,4.4326057
0.5491724,7.8845463,4.4718323
0.588399,7.4922805,4.4326057
0.4707192,7.5707335,4.707192
0.4707192,7.72764,4.9425516
0.5099458,7.72764,5.295591
0.35303938,7.6884136,5.3348174
0.4314926,7.8453197,5.4132705
0.5491724,7.923773,5.570177
0.4707192,8.041452,5.5309505
0.588399,8.276813,5.4524975
0.39226598,8.276813,5.3348174
0.4314926,8.276813,5.3348174
0.4707192,8.669079,5.295591
0.4314926,8.472945,5.491724
0.8237586,8.472945,5.6878567
0.74530536,8.394492,5.7270837
0.5491724,8.394492,5.8447633
0.4707192,8.590625,6.0408964
0.39226598,8.786758,6.00167
0.35303938,9.022118,5.7270837
0.5491724,9.061344,5.8055367
0.39226598,8.786758,5.6878567
0.35303938,8.629851,5.64863
0.39226598,8.551398,5.6094036
0.5099458,8.669079,5.76631
0.4314926,8.747532,5.76631
0.4314926,8.629851,6.00167
0.4707192,8.629851,6.1193495
0.70607877,8.786758,5.76631
0.4314926,8.629851,5.8447633
0.39226598,8.825985,5.76631
0.39226598,8.512172,5.6094036
0.4314926,8.394492,5.4524975
0.39226598,8.551398,5.4132705
0.1176798,8.355266,5.1779113
0.2745862,8.551398,5.1386843
0.1176798,8.708305,5.3348174
0.2745862,8.629851,5.3348174
0.19613299,8.629851,5.491724
0.2745862,8.551398,5.570177
-0.0,8.394492,5.4132705
0.1176798,8.276813,5.2563643
0.19613299,8.237586,5.1779113
0.0784532,8.119906,5.3348174
0.2353596,8.119906,5.217138
0.2353596,8.080679,5.295591
0.2353596,7.923773,5.1779113
0.0784532,8.119906,5.1779113
0.1569064,8.041452,5.295591
0.0392266,8.119906,5.4132705
0.0784532,8.119906,5.295591
0.0392266,8.002226,5.3348174
0.2353596,8.159133,5.3348174
0.35303938,8.080679,5.2563643
0.5491724,8.080679,5.3348174
0.6668522,8.276813,5.2563643
0.39226598,8.159133,5.5309505
0.3138128,8.080679,5.3348174
0.2745862,8.237586,5.4132705
0.4707192,8.041452,5.4524975
0.0784532,8.276813,5.5309505
0.8629852,8.237586,5.64863
0.70607877,8.433719,5.5309505
0.78453195,8.512172,5.4524975
0.39226598,8.590625,5.64863
0.4707192,7.60996,5.6094036
0.9022118,7.963,5.8447633
0.4314926,8.747532,5.1779113
-0.3138128,8.080679,4.864098
-0.5099458,7.923773,4.9425516
0.0784532,8.1983595,5.3348174
0.2745862,8.355266,5.570177
0.39226598,8.1983595,5.8447633
0.35303938,8.237586,6.0408964
0.3138128,8.316039,6.080123
0.2745862,8.237586,5.9232163
0.1176798,8.159133,5.9232163
0.0392266,8.355266,6.0408964
-0.0392266,8.472945,6.158576
-0.19613299,8.472945,6.237029
-0.0784532,8.355266,6.433162
-0.0,8.394492,6.3939357
-0.0,8.472945,6.3939357
-0.1569064,8.512172,6.5116153
0.0392266,8.316039,5.8055367
-0.0,8.316039,6.5116153
0.0784532,8.316039,6.237029
0.19613299,8.316039,6.237029
0.2353596,8.1983595,6.237029
0.0784532,8.276813,6.1978025
0.1176798,8.394492,6.080123
0.0392266,8.316039,5.88399
