x,y,z
-0.1176798,0.2745862,10.159689
-0.1176798,0.19613299,10.238142
-0.0,0.19613299,10.002783
-0.0392266,0.1569064,10.1989155
-0.0,0.1176798,10.1989155
-0.1176798,0.0392266,10.159689
-0.1176798,0.0784532,10.1989155
0.9414384,-0.0,11.29726
0.9022118,0.1569064,10.708861
2.0005565,0.78453195,9.375157
1.5690639,2.0005565,11.061901
-2.432049,3.2558076,9.767424
-3.334261,0.9022118,10.120462
-1.3337044,-0.6276256,10.512729
0.35303938,-2.745862,10.630408
0.39226598,-3.412714,10.1989155
-0.1176798,-1.2160245,10.120462
-0.3138128,1.2944778,11.571847
-0.2745862,0.2745862,12.356379
-2.0790098,0.8629852,12.905551
-1.2552512,0.3138128,12.160246
-1.0591182,-0.1569064,11.728753
-2.745862,0.0784532,12.9447775
-4.6679654,-0.74530536,12.042566
-5.374044,-0.4707192,11.218807
-3.6088471,-0.4707192,10.551955
-2.5889556,-1.5690639,9.022118
2.2359161,-3.5303938,7.5707335
6.550842,-3.2950344,3.8442068
-1.2552512,1.4121575,4.118793
-1.4906107,-1.0591182,9.218251
-3.2950344,-1.8828768,11.728753
-0.1569064,-1.372931,10.002783
-0.1176798,-1.1375713,9.728196
-0.4707192,-1.5690639,12.042566
-0.19613299,-0.98066497,11.807206
0.0784532,-1.2944778,12.827098
0.5099458,-1.5298374,12.905551
1.0591182,-2.6674087,13.180138
1.8828768,-3.334261,13.37627
1.176798,-3.80498,13.807763
1.0591182,-3.5696206,13.454723
0.98066497,-4.001113,14.3569355
0.74530536,-3.1381278,13.768537
0.2745862,-2.9027684,14.043122
-0.2745862,-2.9027684,13.49395
-0.8237586,-2.8635418,13.454723
-1.2552512,-2.745862,13.49395
-1.4906107,-2.353596,13.140911
-1.2944778,-2.1574628,13.140911
-1.1375713,-2.1574628,13.219364
-0.9414384,-2.1966896,13.140911
-0.588399,-1.8828768,13.062457
-0.78453195,-1.5690639,13.258591
-0.98066497,-1.176798,13.023231
-1.7651969,-0.9414384,12.905551
-2.1574628,-0.70607877,12.748645
-2.3143694,-0.70607877,12.395605
-2.5497289,-0.70607877,12.317152
-2.7850885,-0.588399,11.846433
-2.6281822,-0.0784532,11.336487
-2.9812214,0.2745862,12.081793
-3.0596747,0.5491724,12.121019
-3.1381278,0.4314926,12.317152
-3.0989013,0.35303938,12.042566
-2.9027684,0.2745862,11.728753
-2.7850885,0.4314926,11.493394
-2.745862,0.2353596,11.101128
-2.432049,0.39226598,10.473502
-1.8828768,0.6276256,10.434276
-1.3337044,0.9414384,10.395049
-1.0198916,1.2552512,10.120462
-0.8237586,1.3337044,10.395049
-1.0198916,1.4906107,10.473502
-1.1375713,1.5298374,10.316595
-1.3337044,1.6475172,10.355823
-1.372931,1.9613299,9.80665
-1.176798,1.7259704,9.492837
-1.0983448,1.9221034,9.218251
-0.9414384,2.2751427,8.904438
-1.0198916,2.5105023,8.394492
-1.0591182,2.3928225,8.316039
-1.176798,2.7066352,8.080679
-1.2160245,2.745862,8.041452
-1.0983448,2.9027684,7.923773
-0.9414384,3.216581,7.923773
-0.6668522,3.412714,7.8845463
-0.4707192,3.334261,7.6884136
-0.35303938,3.216581,7.7668667
0.0392266,2.9812214,7.256921
0.3138128,3.0989013,6.943108
0.588399,3.0204482,6.590069
0.8237586,2.824315,6.3939357
0.8629852,2.745862,5.8055367
-2.1966896,3.216581,4.511059
-3.726527,4.628739,3.4519408
-4.864098,1.8828768,6.158576
-3.4519408,2.745862,4.707192
-1.4513842,3.8442068,5.8447633
0.0392266,4.4326057,6.433162
0.78453195,5.2563643,7.6491866
1.4513842,4.707192,7.335374
1.4906107,4.1580195,7.806093
1.1375713,4.6679654,7.2176943
0.9414384,4.707192,7.335374
0.70607877,4.589512,7.3746004
0.4314926,4.118793,6.9038815
0.588399,4.981778,6.590069
0.70607877,4.589512,6.550842
0.78453195,4.864098,6.590069
0.70607877,4.981778,6.9038815
0.9022118,5.1386843,6.9038815
1.2160245,5.5309505,6.9038815
1.2160245,5.6878567,6.9038815
0.98066497,5.7270837,7.335374
0.8629852,5.9232163,7.139241
0.78453195,6.00167,6.9823346
0.5099458,6.158576,7.021561
0.588399,6.237029,7.021561
0.6668522,6.3154826,6.9038815
0.588399,5.76631,7.021561
0.78453195,6.2762556,7.4138274
0.6668522,6.2762556,7.4138274
0.70607877,6.3939357,7.72764
0.8237586,6.3154826,7.8453197
0.8237586,6.550842,7.8453197
0.78453195,6.354709,7.923773
0.588399,6.237029,7.963
0.35303938,6.1978025,7.7668667
0.0784532,6.354709,7.531507
0.1176798,6.4723887,6.943108
0.2745862,6.5116153,7.3746004
0.3138128,6.4723887,7.3746004
0.3138128,6.4723887,7.256921
0.2745862,6.354709,7.335374
0.35303938,6.590069,7.021561
0.35303938,6.746975,7.021561
0.1569064,6.3939357,6.9038815
0.35303938,6.746975,6.9823346
0.6668522,6.9038815,7.021561
0.4707192,6.746975,6.825428
0.5099458,6.668522,6.7862015
0.5491724,6.825428,6.668522
0.5099458,6.9038815,6.7077484
0.5491724,6.825428,6.668522
0.5099458,6.7862015,6.9823346
0.3138128,7.021561,7.2176943
0.4707192,7.139241,7.335374
0.8629852,6.7077484,7.453054
1.4906107,6.825428,7.335374
1.6475172,6.550842,7.139241
0.8629852,6.550842,6.864655
0.2353596,6.433162,6.746975
0.6668522,6.9038815,6.7862015
0.5491724,7.0607877,6.7862015
0.78453195,7.2176943,6.825428
0.39226598,6.7077484,7.139241
0.3138128,6.7862015,7.100014
0.2745862,6.590069,7.531507
0.1569064,6.590069,7.60996
0.3138128,6.6292953,7.4922805
0.35303938,6.7077484,7.531507
0.4314926,6.7077484,7.60996
0.5491724,6.6292953,7.60996
0.78453195,6.668522,7.72764
0.78453195,6.668522,7.963
0.8629852,6.746975,8.237586
1.0983448,6.7862015,8.355266
1.4121575,6.668522,8.551398
1.2552512,6.7862015,8.237586
1.176798,6.746975,8.276813
0.98066497,6.746975,8.041452
0.9414384,6.668522,8.119906
1.0198916,6.7077484,8.002226
