x,y,z
17.6875,5.875,-55.8125
17.0625,6.5,-55.6875
16.6875,7.0625,-55.5625
16.1875,7.3125,-55.5625
15.9375,7.625,-55.5
15.8125,8.0,-55.375
15.625,7.9375,-55.375
15.5625,8.0625,-55.4375
15.5625,7.875,-55.125
15.6875,7.1875,-55.25
15.625,6.6875,-55.0625
15.5625,6.3125,-55.1875
15.375,5.8125,-55.1875
15.125,5.3125,-55.0
14.8125,4.6875,-55.0
14.375,4.0625,-54.9375
13.75,3.3125,-55.25
13.0,2.75,-55.125
12.5,2.0625,-55.1875
12.0,1.25,-54.9375
11.375,0.0,-55.125
10.75,-1.0625,-55.375
10.25,-2.3125,-55.5
9.5625,-3.75,-55.375
8.9375,-5.1875,-55.1875
8.5,-6.4375,-55.125
7.8125,-7.75,-55.0625
7.125,-9.3125,-54.75
6.4375,-10.5,-54.3125
5.8125,-11.9375,-53.9375
5.3125,-13.3125,-53.5625
4.75,-14.6875,-53.375
4.25,-16.0,-53.0
3.625,-17.75,-52.6875
3.25,-19.125,-52.375
2.5,-20.4375,-51.875
2.0,-21.8125,-51.4375
1.3125,-23.125,-50.875
0.4375,-24.4375,-50.375
0.125,-25.5625,-49.625
-0.4375,-26.8125,-49.1875
-0.875,-27.5625,-48.4375
-1.375,-28.6875,-47.75
-1.3125,-29.8125,-47.1875
-1.5625,-30.6875,-46.625
-1.375,-31.5,-46.1875
-1.375,-32.375,-45.25
-1.6875,-33.1875,-44.5
-1.875,-33.875,-43.8125
-1.9375,-34.9375,-43.0625
-1.875,-35.5625,-42.3125
-2.1875,-36.125,-41.9375
-2.1875,-36.875,-41.375
-2.25,-37.5625,-40.6875
-2.125,-38.125,-40.375
-2.0,-38.875,-39.9375
-2.0625,-39.375,-39.5625
-1.9375,-39.8125,-39.125
-2.0,-40.375,-38.6875
-1.9375,-40.6875,-38.1875
-2.1875,-40.9375,-37.8125
-2.25,-41.3125,-37.375
-2.3125,-41.75,-36.875
-2.5625,-41.9375,-36.5625
-2.4375,-42.1875,-36.125
-2.5,-42.375,-35.9375
-2.5625,-42.5,-35.625
-2.625,-42.9375,-35.25
-2.6875,-43.3125,-34.8125
-2.75,-43.625,-34.4375
-2.8125,-43.8125,-34.1875
-3.0625,-44.0625,-33.625
-3.25,-44.375,-33.4375
-3.1875,-44.6875,-33.125
-3.125,-45.0625,-32.875
-3.3125,-45.375,-32.5
-3.1875,-45.375,-32.3125
-3.375,-45.4375,-32.0625
-3.4375,-45.5625,-32.0625
-3.1875,-45.6875,-32.0625
-3.3125,-45.875,-31.6875
-3.5625,-46.0,-31.25
-3.6875,-46.3125,-31.0
-3.5625,-46.25,-30.9375
-3.5625,-46.625,-30.5625
-3.5,-47.0,-30.3125
-3.5625,-47.375,-29.875
-3.5,-47.5625,-29.3125
-3.4375,-47.625,-29.125
-3.3125,-47.8125,-29.0625
-3.125,-47.75,-28.75
-3.125,-47.8125,-28.4375
-3.125,-48.0625,-28.5625
-3.125,-47.9375,-28.3125
-3.125,-48.0625,-28.1875
-3.25,-48.0,-28.0
-3.125,-48.3125,-27.75
-3.0625,-48.3125,-27.75
-3.25,-48.375,-27.6875
-3.125,-48.3125,-27.5
-2.9375,-48.1875,-27.375
-2.8125,-48.25,-27.375
-2.625,-48.125,-27.5
-2.5,-48.3125,-27.625
-2.25,-48.125,-27.875
-2.4375,-48.25,-27.9375
-2.375,-48.25,-28.0
-2.5,-48.5,-28.3125
-2.625,-48.5625,-28.25
-2.625,-48.5,-28.375
-2.75,-48.25,-28.25
-2.75,-48.0,-28.4375
-3.0,-47.9375,-28.375
-2.8125,-47.75,-28.3125
-2.8125,-47.625,-28.375
-2.875,-47.75,-28.25
-2.8125,-47.5,-28.25
-3.0,-47.625,-28.25
-3.0625,-48.0,-28.4375
-2.9375,-48.125,-28.3125
-2.875,-48.3125,-28.3125
-2.9375,-48.4375,-28.375
-2.9375,-48.625,-28.3125
-2.6875,-48.5625,-28.1875
-2.75,-48.5625,-28.125
-2.625,-48.5625,-27.875
-2.4375,-48.5,-27.4375
-2.5625,-48.5625,-27.5
-2.625,-48.5,-27.4375
-2.5,-48.3125,-27.25
-2.625,-48.4375,-27.0625
-2.6875,-48.5,-26.9375
-2.5625,-48.6875,-26.8125
-2.625,-48.625,-27.0
-2.625,-48.75,-27.125
-2.25,-48.8125,-27.0
-2.25,-48.75,-26.75
-2.25,-48.9375,-26.5625
-1.9375,-48.75,-26.6875
-1.75,-48.875,-26.6875
-1.875,-48.8125,-27.0
-1.75,-48.875,-26.9375
-1.6875,-48.75,-27.0625
-1.6875,-48.75,-27.1875
-1.4375,-48.875,-27.3125
-1.375,-48.9375,-27.5
-1.375,-49.0,-27.4375
-1.25,-48.75,-27.4375
-0.9375,-48.8125,-27.1875
-0.9375,-48.8125,-27.25
-0.875,-49.0,-27.0625
-1.0625,-49.0625,-26.9375
-1.125,-49.1875,-26.8125
-1.0,-49.4375,-26.6875
-0.9375,-49.5,-26.625
-1.125,-49.6875,-26.3125
-1.1875,-49.875,-26.125
-1.4375,-49.8125,-25.8125
-1.4375,-49.6875,-25.625
-1.4375,-49.625,-25.25
-1.5,-49.625,-25.375
-1.625,-49.5,-25.3125
-1.6875,-49.4375,-25.25
-1.4375,-49.4375,-25.1875
-1.4375,-49.4375,-25.3125
-1.3125,-49.5,-25.4375
-1.4375,-49.25,-25.5625
-1.5,-49.25,-25.75
-1.4375,-49.1875,-25.625
-1.5625,-49.0,-25.5
-1.625,-49.0625,-25.625
-1.6875,-49.0,-26.0
-1.5625,-48.8125,-26.1875
-1.625,-48.8125,-26.125
-1.4375,-49.0,-26.125
-1.5,-49.0625,-26.0625
-1.5,-49.0625,-26.1875
-1.3125,-49.1875,-26.375
-1.3125,-49.0,-26.1875
-1.25,-49.0625,-26.0625
-1.3125,-49.0,-26.0625
-1.1875,-49.0,-25.9375
-1.3125,-48.9375,-26.0625
-1.1875,-48.9375,-26.0625
-1.1875,-48.875,-26.0625
