x,y,z
19.75,9.125,-56.0
19.25,10.0625,-55.6875
18.5625,11.25,-55.25
17.875,12.5625,-54.5625
17.3125,13.75,-54.1875
16.5625,14.5625,-53.875
16.1875,15.25,-53.5
15.4375,15.3125,-53.5
15.0,15.1875,-53.375
14.375,14.625,-53.375
13.875,13.75,-53.375
13.5625,12.1875,-53.6875
13.0,10.375,-54.0
12.625,8.5625,-54.125
12.1875,6.5625,-54.375
11.9375,4.4375,-54.6875
11.6875,2.1875,-55.0
11.5,0.25,-55.3125
11.125,-2.0,-55.5
10.6875,-4.0625,-55.6875
10.4375,-6.1875,-55.5
10.125,-8.1875,-55.3125
9.625,-10.4375,-55.1875
9.0,-12.5,-54.875
8.1875,-14.5,-54.375
7.1875,-16.6875,-53.8125
6.375,-18.8125,-53.1875
5.5,-20.875,-52.5
4.5,-22.75,-51.75
3.4375,-24.6875,-50.9375
2.5625,-26.5,-50.0625
1.75,-28.25,-48.9375
1.0625,-29.875,-47.875
0.375,-31.3125,-46.9375
-1.125,-33.5625,-44.875
-1.6875,-34.8125,-44.0
-2.25,-36.0,-43.1875
-3.0625,-37.0,-42.25
-3.5,-37.9375,-41.3125
-4.25,-38.75,-40.375
-4.875,-39.5,-39.5
-5.4375,-40.25,-38.75
-5.8125,-40.875,-38.0625
-6.3125,-41.25,-37.5
-6.9375,-41.6875,-36.9375
-7.0625,-41.9375,-36.375
-7.4375,-42.25,-35.875
-7.625,-42.5,-35.5625
-7.6875,-42.6875,-35.0625
-7.8125,-42.875,-34.5
-8.0,-43.1875,-34.0625
-8.25,-43.5,-33.5625
-8.1875,-43.8125,-33.0625
-8.25,-44.125,-32.5625
-8.1875,-44.4375,-32.0
-8.3125,-44.6875,-31.6875
-8.3125,-45.0625,-31.375
-8.375,-45.5,-31.125
-8.3125,-45.6875,-30.75
-8.0625,-45.8125,-30.375
-7.9375,-46.0625,-30.0625
-7.8125,-46.375,-29.8125
-7.75,-46.5,-29.75
-7.375,-47.1875,-29.1875
-7.125,-47.25,-28.8125
-6.75,-47.4375,-28.75
-6.8125,-47.625,-28.6875
-6.4375,-47.6875,-28.4375
-6.375,-47.8125,-28.4375
-6.125,-47.75,-28.3125
-5.8125,-47.75,-28.3125
-5.4375,-47.625,-28.25
-5.125,-47.75,-28.25
-4.875,-48.0625,-28.0625
-4.1875,-48.3125,-27.75
-3.9375,-48.25,-27.875
-3.5625,-48.1875,-27.4375
-3.375,-48.5625,-27.3125
-3.25,-48.625,-27.0625
-2.9375,-48.5625,-26.875
-2.9375,-48.75,-26.625
-2.6875,-48.75,-26.4375
-2.6875,-48.6875,-26.25
-2.8125,-49.0625,-26.0
-2.6875,-49.5,-26.0
-2.5625,-49.5,-25.75
-2.5,-49.75,-25.5
-2.875,-49.875,-25.3125
-2.75,-49.875,-25.375
-3.0,-49.875,-25.3125
-3.0625,-49.875,-25.4375
-3.0,-49.5625,-25.375
-3.0625,-49.375,-25.5
-3.0625,-49.4375,-25.6875
-3.0625,-49.1875,-25.9375
-2.6875,-49.3125,-26.1875
-2.75,-49.3125,-26.25
-2.6875,-49.25,-26.25
-2.6875,-49.375,-26.25
-2.8125,-49.5,-26.375
-3.0,-49.3125,-26.375
-3.25,-49.1875,-26.125
-3.3125,-49.4375,-26.0
-3.6875,-49.3125,-25.875
-4.0,-49.125,-25.75
-4.0,-49.25,-25.75
-4.375,-49.1875,-25.6875
-4.3125,-49.375,-25.625
-4.3125,-49.4375,-25.625
-4.5,-49.25,-25.625
-4.8125,-49.125,-25.625
-4.9375,-49.3125,-25.625
-5.5,-49.25,-25.6875
-5.5,-49.1875,-25.5625
-5.9375,-49.0,-25.3125
-6.125,-49.0625,-25.1875
-6.25,-48.875,-25.3125
-6.4375,-48.9375,-25.5
-6.625,-49.125,-25.5
-6.6875,-48.8125,-25.6875
-6.5625,-48.5625,-25.75
-6.5625,-48.3125,-26.0625
-6.25,-48.1875,-26.1875
-6.25,-47.9375,-26.4375
-6.4375,-47.9375,-26.5
-6.4375,-47.8125,-26.375
-6.0625,-47.75,-26.5
