x,y,z
-0.19613299,0.3138128,10.1989155
-0.0784532,0.0392266,10.316595
-0.0784532,0.1176798,10.120462
-0.1569064,0.1569064,10.002783
0.0392266,0.1569064,9.963556
-0.3138128,0.0784532,9.728196
0.2745862,-0.0,10.630408
0.2745862,0.1569064,10.316595
-0.0784532,0.19613299,10.316595
-0.0,0.1569064,10.1989155
0.19613299,0.1569064,10.238142
0.39226598,0.19613299,10.591182
0.2745862,0.1569064,10.8657675
-0.35303938,0.0784532,9.414384
-0.2745862,-0.0,10.081236
-0.1176798,-0.0,10.708861
-0.3138128,-0.5099458,10.238142
0.19613299,-1.5690639,11.101128
0.3138128,-2.0397832,11.924886
-0.1176798,-2.3143694,12.00334
-0.39226598,-1.372931,11.571847
-2.0397832,-0.588399,10.630408
-2.1182363,0.4314926,10.434276
-1.5690639,0.6276256,11.454167
-1.5298374,0.1569064,12.827098
-2.4712758,-0.5491724,13.72931
-3.80498,-1.176798,13.6116295
-4.864098,-1.9221034,12.748645
-5.3348174,-2.2359161,11.6503
-5.295591,-2.745862,11.140354
-4.903325,-3.4911673,11.022675
-4.4326057,-5.0210047,10.551955
-3.80498,-5.570177,10.669635
-3.334261,-6.080123,10.551955
-3.6480737,-5.9232163,10.1989155
-4.511059,-5.7270837,9.767424
-5.88399,-5.4132705,8.629851
-7.139241,-5.3348174,8.316039
-8.041452,-5.4132705,8.629851
-9.061344,-5.374044,8.080679
-9.375157,-4.7464185,7.6884136
-9.45361,-4.511059,7.3746004
-9.68897,-4.275699,7.453054
-9.728196,-4.1580195,7.1784678
-9.885103,-3.9618864,7.139241
-10.316595,-3.9618864,7.021561
-10.591182,-3.80498,6.864655
-10.904995,-3.5303938,6.7077484
-10.748088,-2.8635418,6.00167
-10.434276,-2.7066352,5.374044
-9.5320635,-2.7066352,5.060231
-9.257478,-2.9027684,4.903325
-9.492837,-2.7850885,4.589512
-9.767424,-2.3928225,3.9226599
-9.92433,-1.8828768,3.2950344
-9.845877,-2.353596,2.9812214
-10.042009,-2.0005565,3.0204482
-9.963556,-1.2944778,2.5889556
-9.610517,-0.6668522,2.1574628
-9.257478,-0.4314926,2.1966896
-8.943665,-0.39226598,2.1182363
-9.022118,-0.5099458,1.5690639
-9.100571,-0.70607877,0.9414384
-9.022118,-0.9414384,0.4707192
-9.100571,-0.8629852,0.19613299
-8.8652115,-0.6276256,-0.1569064
-8.8652115,-0.588399,-0.588399
-8.982891,-0.6668522,-0.588399
-8.629851,-0.4707192,-0.588399
-8.237586,-0.0784532,-0.8629852
-7.5707335,0.2745862,-0.8237586
-7.100014,0.3138128,-0.4707192
-7.1784678,0.4314926,-0.5099458
-7.4138274,0.35303938,-1.2944778
-7.3746004,0.35303938,-1.4906107
-7.453054,0.8629852,-1.372931
-7.3746004,1.2552512,-0.6668522
-7.4138274,1.4513842,-0.74530536
-7.4138274,1.3337044,-1.2552512
-7.60996,1.3337044,-1.176798
-7.335374,1.7651969,-0.8629852
-7.60996,2.1966896,-0.9414384
-7.8845463,2.0397832,-0.9022118
-8.080679,1.8044236,-0.9022118
-8.119906,2.0005565,-0.70607877
-8.629851,1.9221034,-0.70607877
-9.179024,1.372931,-1.0198916
-9.139797,1.2552512,-0.98066497
-9.179024,1.3337044,-0.9022118
-9.335931,1.2160245,-1.2552512
-8.982891,0.8629852,-1.0591182
-8.825985,0.0784532,-1.2160245
-8.8652115,0.0392266,-1.2944778
-8.472945,0.5491724,-1.6082906
-8.276813,1.372931,-1.5298374
-8.825985,1.2160245,-1.372931
-8.394492,1.176798,-0.9022118
-8.080679,1.1375713,-1.176798
-8.1983595,0.35303938,-1.6867437
-7.531507,-0.0784532,-1.7651969
-8.237586,0.2745862,-1.8436501
-8.119906,1.0198916,-2.0005565
-8.355266,1.4906107,-1.8828768
-8.551398,2.1182363,-1.5298374
-8.8652115,2.6281822,-1.4906107
-9.5320635,2.4712758,-1.6867437
-9.80665,1.8044236,-1.5298374
-9.68897,1.8828768,-1.5298374
-9.728196,1.9221034,-1.6082906
-9.767424,1.9221034,-1.8436501
-9.767424,1.9613299,-1.7259704
-9.767424,1.7651969,-2.0005565
-9.649743,1.6867437,-2.0005565
-9.68897,1.7259704,-2.4712758
-10.120462,1.9613299,-1.9221034
-10.669635,2.1182363,-2.0397832
-10.434276,2.2751427,-2.0005565
-9.80665,2.824315,-2.1574628
-9.218251,3.412714,-1.7259704
-8.472945,3.334261,-1.2552512
-13.297817,0.70607877,-0.39226598
-11.218807,-0.39226598,0.39226598
-8.551398,0.0784532,1.9613299
-8.982891,-0.8237586,2.1182363
-9.767424,-0.2353596,0.74530536
-9.061344,0.4314926,0.9022118
-8.355266,0.98066497,0.9022118
-6.9823346,1.2160245,1.176798
-8.433719,0.39226598,3.0204482
-9.179024,0.78453195,2.6674087
-26.360275,3.9226599,-4.981778
-8.629851,1.0983448,-3.3734875
-10.904995,0.35303938,0.5099458
-10.002783,-0.4314926,2.7066352
-9.767424,0.4707192,3.1381278
-12.2779255,1.3337044,4.118793
-12.395605,2.1966896,4.001113
-11.140354,0.9414384,4.3541527
-10.238142,-0.19613299,2.6281822
-9.610517,-0.8629852,0.35303938
-8.1983595,-1.6867437,-0.588399
-8.472945,-2.5889556,-0.70607877
-9.139797,-3.0204482,-0.6276256
-9.610517,-2.9812214,0.0784532
-9.5320635,-2.9027684,0.74530536
