x,y,z
0.1176798,0.1176798,10.395049
-0.2745862,0.0784532,9.649743
-0.4314926,0.0392266,9.061344
-0.2745862,0.2353596,10.316595
0.4314926,0.1176798,10.826541
0.4707192,0.1569064,10.591182
0.19613299,0.2745862,10.551955
-0.2353596,0.1569064,9.885103
-0.3138128,-0.0,9.45361
-0.39226598,0.0784532,9.885103
-0.19613299,0.1569064,10.316595
-0.1569064,0.0784532,9.963556
-0.3138128,0.1569064,10.002783
-0.3138128,0.1176798,10.042009
-0.0392266,0.0784532,10.081236
0.0784532,0.0784532,10.512729
-0.1176798,0.1176798,10.277369
-0.0392266,0.0392266,10.042009
0.1176798,-0.39226598,10.1989155
0.19613299,-1.9221034,10.1989155
0.2745862,-1.2160245,10.1989155
-0.1569064,-0.78453195,10.159689
-1.7651969,-0.6668522,10.473502
-2.8635418,-0.3138128,12.2779255
-2.6281822,-0.588399,12.630965
-1.176798,0.0784532,12.434832
0.0784532,2.6281822,13.140911
-0.5099458,2.3928225,13.062457
-2.0790098,0.6276256,12.9447775
-3.1381278,-0.39226598,12.787871
-4.3149257,-0.1176798,12.395605
-4.707192,0.4314926,12.709418
-4.903325,0.0784532,13.533176
-5.0994577,-0.35303938,14.121575
-4.981778,-1.0198916,13.84699
-4.9425516,-1.4121575,13.180138
-5.0210047,-2.0790098,12.787871
-5.7270837,-2.6674087,12.905551
-6.2762556,-2.5105023,13.454723
-6.590069,-2.353596,14.239256
-6.7862015,-2.353596,14.631521
-7.100014,-2.3143694,14.200028
-7.6491866,-2.3928225,12.787871
-8.1983595,-2.6281822,11.571847
-9.100571,-2.745862,10.591182
-9.610517,-2.824315,9.885103
-9.767424,-2.5497289,9.492837
-9.45361,-2.2751427,8.747532
-9.100571,-2.3143694,7.806093
-8.8652115,-2.2751427,7.100014
-8.669079,-2.432049,5.76631
-8.590625,-2.4712758,4.981778
-8.786758,-2.432049,4.197246
-8.708305,-2.2359161,3.412714
-8.355266,-1.8044236,3.2950344
-8.276813,-1.1375713,3.1381278
-8.629851,-0.9022118,3.0204482
-8.669079,-0.70607877,2.745862
-8.904438,-0.0,1.4121575
-8.551398,-0.9414384,0.39226598
-8.472945,-1.3337044,-0.5099458
-7.806093,-2.0397832,-1.1375713
-7.4138274,-2.5105023,-1.4121575
-7.256921,-2.6674087,-2.0005565
-7.100014,-2.2359161,-2.0005565
-7.139241,-1.8828768,-2.3928225
-6.943108,-1.9613299,-2.5497289
-6.5116153,-2.0005565,-2.824315
-6.1193495,-1.9221034,-2.9812214
-5.8055367,-1.8436501,-2.941995
-5.88399,-1.8044236,-2.7066352
-6.1193495,-1.6082906,-1.9221034
-7.335374,-1.0591182,-2.0790098
-7.2176943,-0.8237586,-2.1182363
-7.335374,-0.35303938,-1.7651969
-7.531507,-0.588399,-1.5690639
-7.453054,0.1569064,-1.5298374
-7.3746004,0.35303938,-1.372931
-6.943108,0.39226598,-1.1375713
-6.9038815,0.2353596,-1.0591182
-6.943108,-0.0784532,-1.0983448
-7.0607877,-0.35303938,-1.2160245
-7.139241,-0.4314926,-1.3337044
-7.2961473,-0.4314926,-1.4121575
-7.6491866,-0.4314926,-1.2552512
-8.041452,-0.4707192,-1.0198916
-8.119906,-0.2745862,-0.9022118
-8.080679,0.2745862,-0.9022118
-8.080679,-0.0,-0.8629852
-8.237586,-0.3138128,-0.70607877
-8.316039,-0.6276256,-0.5491724
-8.551398,-1.0983448,-0.5491724
-8.472945,-0.2745862,-0.98066497
-8.8652115,0.6276256,-2.1182363
-9.375157,0.74530536,-2.432049
-9.728196,0.8237586,-2.3143694
-9.414384,1.4121575,-2.353596
-9.139797,1.6475172,-2.3143694
-9.45361,1.6867437,-2.2751427
-9.885103,1.5690639,-2.9027684
-10.277369,1.176798,-3.1773546
-9.649743,0.1569064,-3.6480737
-8.982891,-0.1176798,-3.5303938
-9.139797,-0.19613299,-3.6480737
-9.57129,-0.1569064,-2.9812214
-10.1989155,0.5099458,-2.3928225
-10.669635,0.6276256,-2.1966896
-10.748088,0.8237586,-1.6867437
-10.002783,1.2944778,-0.6276256
-9.179024,1.372931,-0.78453195
-7.8453197,0.70607877,0.6276256
-6.080123,-0.588399,2.5889556
-5.2563643,-2.0005565,3.4911673
-6.00167,-2.1966896,2.4712758
-6.668522,-1.4121575,1.3337044
-5.2563643,0.5099458,0.0784532
-10.159689,1.7259704,-2.1182363
-19.6133,2.353596,-1.4121575
-16.788984,3.1381278,1.1375713
-8.355266,0.39226598,2.6674087
-9.492837,-3.1773546,5.217138
-10.904995,-4.4718323,4.3149257
-10.826541,-4.118793,4.393379
-10.826541,-2.9812214,4.2364726
-10.826541,-2.5889556,3.5696206
-10.551955,-2.5497289,3.0596747
-9.767424,-2.1182363,2.824315
-8.119906,-1.9613299,1.7259704
-8.276813,-1.4121575,1.5690639
