x,y,z
99.25,0.0,-0.171875
99.4375,-1.3125,-0.140625
99.515625,-1.0625,-0.84375
99.71875,-0.390625,0.0
99.78125,-0.609375,0.0
100.125,-0.609375,0.390625
100.4375,-0.390625,0.390625
100.5625,-0.390625,-0.390625
100.703125,-0.609375,0.140625
100.546875,-0.609375,0.140625
100.59375,-0.609375,0.140625
100.6875,-0.609375,0.140625
100.859375,-0.609375,0.140625
100.984375,-0.609375,0.140625
115.1875,-0.609375,0.140625
189.5,-0.609375,0.140625
247.96875,-0.609375,0.140625
162.625,-0.609375,0.140625
129.95313,-0.609375,0.140625
119.0625,-0.609375,0.140625
113.265625,-0.609375,0.140625
113.484375,-4.734375,4.734375
