x,y,z
-4.1875,-8.6875,-38.6875
-4.3125,-8.4375,-38.875
-4.0625,-8.3125,-39.0625
-4.4375,-8.125,-39.25
-5.375,-8.625,-39.125
-6.25,-8.625,-38.9375
-7.0625,-8.6875,-39.0625
-8.0,-8.75,-39.0625
-9.0,-9.0625,-38.8125
-10.0,-9.125,-38.75
-10.9375,-9.4375,-38.375
-11.875,-9.5,-38.375
-12.875,-9.5625,-38.25
-13.75,-9.9375,-38.3125
-14.9375,-9.9375,-38.125
-16.375,-10.0,-38.0
-17.625,-10.1875,-37.6875
-19.125,-10.625,-37.25
-20.5625,-10.625,-36.9375
-22.375,-10.6875,-36.6875
-24.25,-10.75,-36.1875
-25.5625,-10.625,-35.5625
-26.875,-11.0,-35.125
-27.8125,-10.9375,-34.5625
-28.9375,-10.75,-34.0
-29.6875,-10.375,-33.375
-30.5,-10.375,-33.1875
-31.0,-10.1875,-32.8125
-31.375,-9.8125,-32.5625
-32.0,-9.5,-32.1875
-32.25,-8.9375,-32.0
-32.375,-8.375,-31.6875
-32.25,-7.8125,-31.5625
-31.5625,-7.125,-31.8125
-30.1875,-6.1875,-32.0
-28.3125,-5.3125,-32.1875
-25.875,-4.5625,-32.5625
-23.1875,-3.75,-33.125
-20.0,-3.125,-33.5
-16.6875,-2.6875,-34.1875
-12.9375,-2.25,-34.8125
-9.5,-2.3125,-34.875
-6.0,-2.5,-34.75
-3.0,-2.9375,-34.6875
-0.125,-4.0,-34.5625
2.5,-4.875,-34.1875
4.9375,-5.875,-33.9375
7.25,-7.25,-33.375
9.125,-8.5,-32.625
10.875,-9.5625,-32.1875
12.375,-10.6875,-31.625
13.5,-11.8125,-31.1875
14.5,-12.5,-30.8125
15.125,-13.625,-30.4375
15.0625,-14.75,-30.0625
14.875,-15.625,-30.1875
14.1875,-16.5625,-30.0625
13.125,-17.625,-29.9375
11.625,-18.8125,-30.25
10.375,-19.75,-30.3125
9.0625,-20.8125,-30.125
8.125,-21.5625,-30.0
7.5,-22.25,-29.75
7.25,-22.8125,-29.3125
7.25,-23.3125,-29.125
7.5,-23.5625,-28.9375
8.4375,-23.75,-28.375
9.5,-23.9375,-27.875
10.875,-24.125,-27.5625
12.0625,-24.25,-27.0625
13.25,-24.375,-26.6875
14.375,-24.6875,-26.1875
15.6875,-24.8125,-25.3125
16.8125,-25.125,-24.875
17.4375,-25.125,-24.4375
17.9375,-25.125,-24.3125
18.1875,-25.25,-23.9375
18.5,-25.3125,-23.75
18.5,-25.3125,-23.875
18.125,-25.1875,-23.9375
17.625,-25.375,-24.3125
17.125,-25.375,-24.5
16.4375,-25.4375,-24.75
15.625,-25.5625,-24.9375
14.6875,-25.6875,-25.25
13.6875,-25.75,-25.625
12.875,-26.0625,-25.75
12.0,-26.25,-26.0
11.375,-26.5,-26.1875
10.5,-26.9375,-26.375
9.9375,-27.375,-26.5
9.25,-27.6875,-26.4375
8.625,-28.1875,-26.4375
8.1875,-28.4375,-26.4375
7.9375,-28.9375,-26.4375
7.375,-29.1875,-26.4375
7.0,-29.375,-26.375
6.625,-29.6875,-26.3125
6.125,-29.8125,-26.1875
5.9375,-30.3125,-26.3125
5.625,-30.25,-26.625
5.1875,-30.5,-26.5
4.5625,-30.4375,-26.75
4.1875,-30.75,-26.75
3.5,-31.25,-26.9375
2.8125,-31.3125,-26.9375
2.3125,-31.625,-27.1875
1.75,-31.9375,-27.25
1.0,-32.25,-27.1875
0.3125,-32.75,-27.4375
-0.375,-33.0,-27.5625
-1.125,-33.375,-27.6875
-1.875,-33.375,-27.875
-2.5625,-33.375,-28.0
-3.1875,-33.375,-28.0625
-3.875,-33.1875,-28.0
-4.4375,-33.3125,-28.0
-4.8125,-33.25,-28.1875
-5.25,-33.375,-28.0625
-5.5625,-33.0,-28.3125
-5.9375,-32.625,-28.25
-6.375,-32.3125,-28.5
-7.0,-32.0,-28.5
-7.375,-31.4375,-28.75
-7.4375,-30.8125,-28.75
-7.625,-30.25,-28.8125
-7.5625,-29.4375,-29.125
-7.4375,-28.25,-29.1875
-7.125,-27.6875,-29.5625
-6.6875,-27.0625,-29.8125
-6.4375,-26.75,-30.0625
-6.375,-26.3125,-30.3125
-6.1875,-25.875,-30.4375
-6.0625,-25.5,-30.5
-5.6875,-25.25,-30.8125
-5.3125,-25.0625,-31.0625
