x,y,z
-4.8125,-4.375,-30.5625
-4.75,-4.4375,-30.5
-4.875,-4.5625,-30.375
-4.875,-4.625,-30.25
-4.9375,-4.6875,-30.375
-4.8125,-4.75,-30.125
-4.8125,-4.875,-30.0
-4.4375,-5.0,-29.875
-3.875,-5.0625,-29.75
-2.9375,-4.875,-29.5625
-1.8125,-4.875,-29.4375
-0.125,-5.0,-28.9375
1.875,-4.9375,-28.5
4.125,-4.875,-28.3125
6.8125,-4.9375,-27.6875
9.375,-4.875,-26.8125
12.0625,-4.625,-26.0625
14.3125,-4.8125,-25.1875
16.6875,-4.75,-24.3125
18.5,-4.625,-23.875
19.875,-4.5,-23.1875
21.0625,-4.5625,-22.3125
21.875,-4.8125,-21.625
22.5,-4.9375,-21.5
23.0625,-5.3125,-21.0625
24.0,-5.375,-20.625
25.4375,-5.625,-19.625
27.1875,-5.75,-18.125
29.4375,-6.0625,-16.5
31.75,-6.1875,-14.6875
33.875,-6.1875,-12.875
35.8125,-6.5,-11.3125
37.9375,-7.0,-9.3125
37.75,-6.8125,-9.3125
36.75,-6.6875,-10.0
34.8125,-6.25,-11.375
32.5625,-5.875,-13.25
29.875,-5.0,-15.375
27.1875,-3.875,-17.125
24.5625,-2.75,-18.875
21.5625,-1.375,-20.25
18.625,-0.25,-21.5625
15.625,0.75,-22.5625
12.5625,1.4375,-23.4375
9.1875,2.25,-24.0
5.6875,2.5,-24.4375
2.0,2.875,-24.6875
-1.9375,3.0,-24.875
-5.5625,3.0,-24.875
-8.9375,2.625,-24.6875
-12.125,2.25,-24.3125
-15.1875,1.875,-23.625
-17.9375,1.375,-23.25
-19.875,1.0,-22.5625
-21.625,0.375,-22.0625
-22.75,0.125,-21.3125
-24.0625,-0.3125,-20.8125
-25.375,-0.4375,-20.1875
-26.1875,-0.3125,-19.8125
-26.9375,-0.1875,-19.4375
-27.5,-0.125,-18.875
-28.0,0.0625,-18.5
-28.5,0.4375,-17.9375
-29.125,0.6875,-17.625
-29.3125,0.9375,-17.375
-29.4375,1.0625,-17.0
-29.6875,0.875,-16.75
-29.5625,0.5625,-16.6875
-29.4375,0.25,-16.9375
-29.125,-0.4375,-17.0625
-28.5625,-1.3125,-17.5625
-27.75,-2.25,-18.0
-26.5,-3.25,-18.3125
-24.4375,-5.5,-19.6875
-23.3125,-6.1875,-20.0625
-22.375,-6.75,-20.125
-21.625,-7.125,-20.5
-20.6875,-7.3125,-20.5
-20.125,-7.375,-20.5
-20.0,-7.5,-20.625
-19.625,-7.25,-20.875
-18.8125,-7.6875,-20.875
-18.5,-8.0625,-20.9375
-17.8125,-8.5625,-21.25
-17.25,-9.375,-21.1875
-16.875,-10.125,-21.25
-16.375,-11.125,-21.375
-15.9375,-11.8125,-21.375
-15.4375,-12.625,-21.0625
-15.4375,-13.0,-21.0625
-15.1875,-13.5625,-21.125
-15.0625,-14.375,-21.0
-15.0,-14.6875,-21.0
-15.125,-15.1875,-21.0625
-15.0625,-15.5,-21.1875
-14.9375,-15.8125,-21.3125
-15.0,-16.125,-21.4375
-15.125,-16.625,-21.375
-15.0625,-16.9375,-21.1875
-15.0,-17.0,-21.0625
-14.8125,-17.1875,-21.0
-14.75,-17.3125,-20.875
-14.625,-17.4375,-20.75
-14.4375,-17.875,-20.5625
-14.0625,-18.1875,-20.5625
-13.75,-18.375,-20.6875
-13.4375,-18.625,-21.0
-13.125,-18.75,-20.9375
-12.75,-18.9375,-20.875
-12.5625,-19.375,-20.8125
-12.375,-19.625,-20.8125
-12.1875,-19.75,-20.5625
-12.3125,-19.625,-20.5
-12.1875,-19.875,-20.5
-12.375,-19.9375,-20.1875
-12.5625,-20.0625,-20.125
-12.3125,-20.1875,-20.1875
-12.25,-20.1875,-20.3125
-12.125,-20.0,-20.1875
-12.125,-19.8125,-20.375
-12.125,-19.8125,-20.5625
-12.1875,-19.125,-20.625
-12.1875,-19.0,-20.75
-12.375,-18.8125,-20.75
-12.5,-18.625,-20.6875
-12.5,-18.1875,-20.8125
-12.4375,-17.9375,-21.0
-12.375,-18.0625,-20.9375
-12.4375,-17.875,-21.1875
-12.4375,-17.75,-21.3125
-12.5625,-17.5,-21.625
-12.625,-17.25,-21.75
-12.625,-17.25,-22.0
-12.6875,-17.4375,-21.875
-12.5625,-17.4375,-21.9375
-12.5,-17.3125,-21.6875
-12.5625,-17.4375,-21.4375
-12.375,-17.5,-21.5625
-12.0625,-17.75,-21.375
-11.75,-18.0625,-21.125
-11.5625,-18.1875,-21.125
-11.375,-18.125,-21.5
-11.125,-18.375,-21.1875
-11.0,-18.4375,-21.1875
-10.6875,-18.5625,-21.1875
-10.375,-18.25,-21.0625
-10.4375,-18.0625,-21.0625
-10.25,-17.8125,-21.25
-10.125,-17.75,-21.3125
-9.75,-17.6875,-21.0625
-9.6875,-17.375,-21.125
-9.5625,-17.125,-21.5
-9.5,-17.0,-21.5625
-9.5625,-16.9375,-21.8125
-9.4375,-16.6875,-22.125
-9.3125,-16.5,-22.3125
