x,y,z
-2.3125,-0.75,-47.1875
-2.5625,-0.6875,-47.0625
-2.5625,-0.5625,-46.8125
-2.4375,-0.5625,-46.75
-2.375,-0.5,-46.4375
-2.1875,-0.4375,-46.4375
-2.1875,-0.625,-46.3125
-2.4375,-0.625,-46.125
-2.5625,-0.4375,-46.0625
-2.4375,-0.4375,-46.0625
-2.5625,-0.5625,-46.25
-2.4375,-0.6875,-46.125
-2.5,-0.6875,-46.0
-2.375,-0.875,-45.9375
-2.5625,-0.8125,-45.8125
-2.5625,-0.875,-45.75
-2.4375,-1.0625,-45.625
-2.4375,-1.1875,-45.625
-2.375,-1.0,-45.375
-2.375,-0.6875,-45.4375
-2.4375,-0.75,-45.625
-2.5625,-0.75,-45.5
-2.25,-0.75,-45.8125
-2.125,-0.875,-45.875
-2.5,-1.0,-46.0
-2.375,-1.125,-45.875
-2.5,-1.3125,-45.8125
-2.3125,-1.4375,-45.875
-2.3125,-1.4375,-46.0
-2.4375,-1.625,-45.8125
-2.5625,-1.4375,-45.875
-2.4375,-1.25,-45.8125
-2.3125,-1.1875,-45.8125
-2.5625,-1.375,-45.8125
-2.5,-1.625,-45.875
-2.5625,-1.4375,-45.8125
-2.5,-1.5,-45.6875
-2.5,-1.5,-45.3125
-2.5,-1.5,-45.375
-2.25,-1.5,-45.4375
-2.3125,-1.375,-45.375
-2.25,-1.625,-45.3125
-2.125,-1.6875,-45.25
-2.1875,-1.5625,-45.4375
-2.25,-1.5,-45.625
-2.3125,-1.5625,-45.75
-2.375,-1.5,-45.75
-2.375,-1.4375,-45.625
-2.5,-1.0625,-45.8125
-2.4375,-1.0625,-45.875
-2.125,-1.125,-45.625
-1.75,-1.0625,-45.5
-1.25,-1.1875,-45.4375
-0.75,-1.25,-45.375
0.625,-1.3125,-45.25
1.6875,-1.375,-44.875
2.9375,-1.4375,-44.6875
4.125,-1.4375,-44.6875
5.6875,-1.5,-44.5
7.3125,-1.375,-44.0
9.375,-1.25,-43.5
11.625,-1.125,-43.0
14.0,-0.8125,-42.1875
16.25,-0.75,-41.5625
18.0625,-0.5625,-40.75
19.5625,0.0,-40.125
20.75,0.3125,-39.5625
21.6875,0.6875,-39.3125
22.0,0.8125,-39.375
22.0,0.9375,-39.4375
21.75,1.125,-39.625
21.1875,1.3125,-40.0
20.875,1.5,-40.0625
20.5625,1.75,-40.25
20.0625,1.9375,-40.3125
19.8125,2.375,-40.3125
19.5625,3.1875,-40.125
19.0,4.5,-39.8125
18.5625,5.3125,-39.6875
17.9375,5.625,-40.0
17.3125,5.5,-40.125
16.4375,5.25,-40.5625
15.0625,4.625,-40.9375
13.6875,3.625,-41.25
12.3125,2.625,-41.9375
10.625,1.6875,-42.3125
8.9375,0.3125,-42.75
8.3125,-1.4375,-40.5625
6.375,-2.5,-40.625
4.5,-3.0,-40.6875
2.5,-3.8125,-40.875
0.1875,-4.75,-40.8125
-2.125,-5.6875,-40.5625
-4.375,-6.75,-40.375
-6.5625,-7.375,-40.0
-10.75,-8.6875,-39.3125
-14.125,-10.75,-37.0
-15.5625,-11.5625,-36.5
-17.125,-12.25,-35.875
-18.5,-12.875,-35.0625
-19.6875,-13.6875,-34.4375
-20.875,-14.375,-33.8125
-21.6875,-14.875,-33.3125
-22.625,-15.6875,-32.625
-23.4375,-16.25,-32.0
-24.25,-16.75,-31.25
-24.75,-17.375,-30.875
-25.125,-17.875,-30.4375
-25.625,-18.375,-29.9375
-25.9375,-19.0,-29.5
-26.4375,-19.6875,-28.875
-26.8125,-20.1875,-28.5625
-27.125,-20.8125,-28.125
-27.3125,-21.1875,-27.75
-27.5625,-21.75,-27.25
-27.6875,-22.0625,-26.9375
-27.875,-22.25,-26.4375
