x,y,z
0.0784532,0.0784532,10.159689
-0.0,0.1569064,10.120462
0.1176798,0.0784532,10.002783
0.1569064,0.0392266,10.081236
0.1569064,-0.0,10.081236
-0.0784532,-0.0,10.238142
0.0392266,-0.0392266,10.120462
-0.0,0.0784532,10.1989155
-0.0392266,-0.0392266,10.1989155
0.0784532,-0.0784532,10.1989155
0.0784532,0.0784532,10.159689
0.0392266,-0.0,10.120462
-0.0,0.0392266,10.120462
0.1569064,-0.0392266,10.159689
0.1569064,-0.0,10.159689
0.1176798,-0.0,10.159689
0.1569064,0.0784532,10.238142
0.1176798,-0.0,10.238142
0.2353596,-0.0392266,10.159689
0.0784532,0.0392266,10.238142
0.1176798,0.0392266,10.042009
0.0784532,0.6276256,10.238142
0.0392266,0.0392266,10.159689
0.2353596,0.0784532,9.963556
-0.0392266,0.1569064,10.120462
0.0392266,0.0392266,10.081236
-0.0,0.1176798,10.120462
0.0784532,-0.0392266,10.120462
0.1569064,-0.0392266,10.042009
0.1176798,0.0392266,10.120462
0.0392266,-0.0392266,10.120462
-0.0784532,-0.0392266,10.238142
0.0784532,-0.0784532,10.238142
0.1176798,0.0392266,10.159689
-0.0392266,-0.0392266,10.316595
0.0392266,-0.0,10.159689
0.0392266,0.0392266,10.120462
0.1569064,0.0392266,10.081236
-0.0,-0.588399,10.081236
0.0784532,0.1569064,10.355823
0.0392266,-0.0,10.355823
0.6276256,0.0392266,10.081236
0.0784532,0.0784532,10.277369
0.0784532,0.0784532,10.159689
0.1176798,0.0784532,10.002783
0.0392266,-0.0,10.159689
0.1176798,-0.1176798,9.5320635
0.0392266,-0.0,10.002783
-0.0,-0.0,10.316595
0.19613299,-0.0392266,10.002783
0.0784532,0.0784532,9.492837
-0.0,0.0392266,10.238142
0.1176798,0.0392266,10.120462
0.0392266,0.0784532,10.1989155
0.0784532,-0.0392266,10.1989155
0.1176798,-0.0392266,10.159689
0.1569064,0.0392266,10.1989155
0.19613299,-0.0,10.042009
0.1176798,-0.0392266,10.159689
0.0392266,0.0784532,10.1989155
0.0392266,0.0392266,10.120462
0.0784532,0.0392266,10.277369
0.1176798,-0.0392266,10.1989155
-0.0,0.0392266,10.630408
0.0392266,0.0784532,10.238142
0.0392266,-0.0,9.492837
0.1176798,-0.0,10.120462
0.1569064,0.0784532,10.120462
0.0784532,0.0392266,10.081236
0.0392266,-0.0392266,10.238142
0.1176798,-0.0784532,10.355823
0.1569064,-0.0,10.002783
-0.0392266,0.0784532,10.120462
0.0784532,-0.0,10.1989155
0.2745862,0.0392266,10.081236
0.0784532,0.0392266,10.395049
0.0784532,0.0784532,10.042009
0.1176798,-0.0,10.120462
0.1176798,0.0392266,10.159689
-0.0,0.0784532,10.120462
0.1176798,0.0392266,10.159689
0.0392266,-0.0,10.120462
0.0784532,0.0784532,10.238142
0.0784532,0.0392266,10.1989155
0.0392266,0.0392266,10.120462
0.0392266,-0.0,10.120462
-0.0392266,0.0784532,9.45361
0.0784532,0.0392266,10.395049
0.1569064,0.1176798,10.002783
0.0784532,-0.1176798,10.081236
-0.0,0.0392266,10.081236
-0.0392266,0.1569064,10.1989155
-0.0784532,0.0784532,10.1989155
-0.0392266,0.0392266,10.042009
-0.74530536,-0.1176798,8.119906
0.39226598,0.2353596,12.00334
-0.4707192,0.2353596,10.159689
-0.19613299,-0.4314926,10.355823
-0.6276256,-0.5099458,10.355823
2.745862,-0.588399,9.963556
1.176798,-0.9022118,10.238142
0.70607877,-2.5105023,10.395049
0.8237586,-3.80498,11.41494
2.1574628,-2.5497289,11.76798
3.0204482,-0.78453195,11.022675
3.412714,-1.1375713,11.375713
2.9812214,-0.5491724,10.002783
0.4707192,0.588399,9.100571
1.9221034,1.1375713,10.042009
1.4513842,1.2944778,10.395049
0.5099458,0.74530536,10.473502
0.35303938,-0.3138128,12.317152
-0.35303938,-1.4906107,13.297817
0.1176798,-2.3143694,13.768537
-2.2751427,-1.5298374,11.571847
-2.2751427,0.1569064,10.826541
-0.0784532,0.5491724,12.00334
0.1176798,0.2353596,12.630965
-1.4121575,-0.5491724,14.043122
-3.216581,-0.78453195,14.592295
-4.1580195,1.2552512,14.866881
-4.118793,3.0204482,14.945334
-3.9226599,2.9027684,15.494507
-3.7657535,2.0005565,15.886772
-3.7657535,1.2552512,15.494507
-4.275699,1.6475172,16.239813
-5.4132705,2.1574628,16.82821
-4.275699,2.7066352,16.82821
-1.8044236,1.8828768,15.886772
-1.7651969,1.6867437,14.435389
-8.276813,0.1569064,11.689527
-5.9232163,-3.2950344,10.826541
-3.216581,-3.1381278,11.179581
-4.7464185,0.1569064,10.1989155
-5.2563643,0.39226598,10.787314
-4.628739,0.0392266,11.29726
-4.864098,0.5099458,9.963556
-4.8248715,1.0591182,8.904438
-3.8834333,0.8629852,7.5707335
-4.1580195,0.3138128,6.590069
-3.9618864,0.39226598,6.0408964
-4.393379,0.4314926,5.4132705
-4.6679654,0.6668522,5.962443
-4.511059,1.2552512,7.0607877
-4.2364726,1.2160245,6.825428
-3.6088471,0.6276256,6.9038815
-2.824315,-0.1569064,6.825428
-2.6674087,0.1569064,5.4524975
-2.824315,0.588399,4.4326057
-2.3143694,0.9022118,4.0795665
-2.7850885,0.9022118,4.707192
-3.8834333,1.2944778,4.981778
-4.707192,1.6475172,5.5309505
-5.2563643,2.0005565,6.1193495
-5.4524975,1.8828768,6.080123
-4.7464185,1.6867437,5.6094036
-4.4326057,0.9414384,6.080123
-3.7657535,0.35303938,5.9232163
-3.412714,0.70607877,5.4524975
-3.8442068,2.2359161,4.001113
-3.80498,3.2558076,4.511059
-3.726527,3.5696206,5.1779113
-4.981778,3.9618864,5.64863
-4.981778,4.001113,5.8055367
-4.981778,3.9618864,5.491724
-4.6679654,4.1580195,5.0210047
-4.5502853,3.8834333,4.8248715
-4.589512,3.6873002,4.9425516
-4.864098,4.393379,5.3348174
-4.7464185,3.8442068,5.5309505
-5.1386843,4.0795665,6.00167
-5.2563643,4.2364726,6.3154826
-5.5309505,4.0795665,6.668522
-4.707192,3.726527,7.0607877
-4.3541527,3.80498,7.1784678
-3.9226599,3.9618864,8.1983595
-1.4121575,4.2364726,9.296704
-0.98066497,4.3541527,10.277369
-0.2745862,4.393379,9.845877
0.0784532,3.80498,10.159689
0.1569064,3.9618864,9.963556
0.0784532,4.2364726,10.081236
-0.0784532,4.275699,10.081236
0.1176798,4.197246,9.80665
0.0392266,4.1580195,9.649743
-0.1569064,4.2364726,9.414384
-0.2353596,4.275699,8.943665
-0.6276256,4.5502853,8.904438
