x,y,z
-5.0,19.125,-22.375
-4.8125,19.125,-22.5
-4.9375,18.9375,-22.375
-4.875,19.125,-22.5
-4.8125,18.875,-22.4375
-4.8125,18.6875,-22.1875
-4.6875,18.8125,-22.25
-4.6875,18.6875,-22.125
-4.75,18.875,-21.875
-4.9375,18.5625,-21.875
-4.875,18.4375,-21.75
-4.8125,18.625,-22.0
-4.9375,18.6875,-22.0625
-5.125,18.75,-22.0625
-5.25,18.9375,-22.25
-5.125,18.6875,-22.375
-5.125,18.75,-22.1875
-5.0625,18.6875,-22.0625
-5.0625,18.75,-22.1875
-5.0,18.75,-22.0
-4.9375,18.75,-22.0
-4.9375,18.8125,-22.0625
-4.875,18.75,-21.8125
-5.0625,18.875,-21.6875
-5.0,18.8125,-21.75
-4.875,18.8125,-21.6875
-4.6875,18.8125,-21.875
-4.625,18.8125,-21.8125
-4.5625,18.75,-21.875
-4.625,18.375,-21.875
-4.75,18.25,-22.0
-4.8125,18.0,-22.125
-4.8125,18.1875,-22.0625
-4.9375,18.25,-21.9375
-4.875,18.1875,-21.75
-5.1875,18.25,-21.5625
-5.3125,18.4375,-21.5
-5.1875,18.625,-21.5
-5.1875,18.5625,-21.625
-5.0,18.6875,-21.5
-4.9375,18.6875,-21.375
-5.125,18.75,-21.5
-5.25,18.75,-21.5
-5.25,18.5625,-21.6875
-5.1875,18.75,-21.6875
-5.0625,18.75,-21.5625
-5.125,18.8125,-21.4375
-5.3125,18.75,-21.4375
-5.3125,18.5625,-21.6875
-5.1875,18.375,-21.6875
-5.3125,18.25,-21.5625
-5.0,18.25,-21.5625
-5.0,18.1875,-21.5625
-4.875,18.0,-21.625
-5.0625,18.0,-21.6875
-5.0625,18.0625,-21.6875
-5.25,18.1875,-21.5
-5.1875,18.4375,-21.375
-5.5,18.5625,-21.25
-5.625,18.4375,-21.1875
-5.9375,18.5,-21.1875
-5.5625,18.5625,-21.1875
-5.4375,18.6875,-21.25
-5.4375,18.6875,-21.1875
-5.4375,18.9375,-21.3125
-5.4375,19.0,-21.3125
-5.3125,19.25,-21.25
-5.3125,19.3125,-21.25
-5.1875,19.6875,-21.125
-5.3125,19.875,-21.0625
-5.5625,20.375,-20.6875
-5.9375,20.3125,-20.75
-6.25,20.25,-20.8125
-6.375,20.125,-20.875
-6.75,19.75,-21.125
-7.0625,19.125,-21.125
-7.4375,18.75,-21.125
-7.4375,18.0,-21.5625
-7.1875,17.4375,-21.75
-6.6875,16.875,-21.9375
-6.1875,16.25,-22.375
-5.625,15.625,-22.6875
-4.8125,15.125,-22.8125
-3.9375,14.8125,-23.3125
-2.75,14.0,-23.625
-1.5625,13.4375,-23.875
-0.875,12.6875,-24.125
0.125,11.9375,-24.375
1.25,11.0,-24.3125
2.25,10.125,-24.375
3.3125,8.9375,-24.5
4.25,8.0,-24.1875
5.1875,7.125,-23.875
6.1875,6.3125,-23.375
7.4375,5.5625,-23.0
8.5,4.75,-22.5
9.5625,4.3125,-21.875
10.625,3.6875,-21.3125
11.625,3.625,-20.625
13.0,3.125,-20.25
14.0625,2.75,-19.5625
15.0625,2.375,-19.25
16.0625,2.125,-19.0
16.8125,2.0,-18.625
17.625,1.5625,-18.5
18.375,1.75,-18.4375
19.3125,1.5,-18.3125
19.8125,1.625,-18.25
20.5625,1.8125,-18.1875
21.0625,1.6875,-17.9375
21.8125,1.6875,-17.5625
22.875,1.9375,-17.6875
23.6875,2.375,-17.5
24.5,2.375,-17.1875
25.1875,2.5625,-17.125
26.0,2.6875,-16.9375
26.8125,2.9375,-17.0625
28.0,3.625,-17.375
28.6875,4.5625,-17.6875
29.375,5.625,-17.5
30.25,7.0,-17.125
31.0625,8.8125,-17.3125
31.625,11.0625,-17.0625
32.0,13.9375,-17.0
32.0,17.125,-16.9375
31.1875,21.0,-16.75
30.1875,25.25,-16.9375
28.3125,30.375,-17.3125
25.8125,36.25,-18.1875
22.0,43.125,-18.8125
17.3125,50.25,-19.25
11.9375,57.5625,-19.0625
6.0625,64.5,-18.75
0.1875,70.375,-17.8125
-5.4375,75.1875,-16.375
-10.5,78.6875,-14.4375
-15.1875,80.4375,-12.0625
-19.0625,80.875,-10.0
-22.75,80.625,-8.3125
