x,y,z
-2.875,19.5,-60.625
-3.0625,19.625,-60.625
-3.0,19.5,-60.25
-2.875,19.4375,-60.0
-2.875,19.625,-60.25
-3.0,19.5,-60.1875
-2.9375,19.5625,-60.0625
-2.9375,19.3125,-60.125
-3.0625,19.1875,-59.9375
-3.25,19.0625,-59.75
-3.375,19.0625,-59.875
-3.75,19.125,-59.875
-3.8125,18.9375,-59.9375
-3.8125,19.125,-60.0
-3.75,18.9375,-60.125
-3.8125,18.9375,-60.125
-3.6875,18.75,-60.0625
-3.75,18.875,-60.3125
-3.625,18.9375,-60.3125
-3.375,18.9375,-60.3125
-3.4375,18.9375,-60.375
-3.4375,19.0,-60.3125
-3.3125,19.0625,-60.25
-3.25,19.0625,-60.0625
-3.1875,19.3125,-60.1875
-3.125,19.125,-60.0625
-3.3125,18.9375,-60.0625
-3.375,18.9375,-60.1875
-3.375,19.0,-59.9375
-3.375,18.9375,-59.875
-3.5,18.75,-59.75
-3.625,18.625,-59.8125
-3.6875,18.5,-59.9375
-3.5625,18.625,-59.9375
-3.3125,18.75,-60.0625
-3.5,18.625,-59.9375
-3.625,18.4375,-59.8125
-3.625,18.5,-59.875
-3.75,18.5625,-60.0
-3.8125,18.625,-59.9375
-3.8125,18.6875,-59.75
-3.9375,18.6875,-59.6875
-4.0625,18.875,-59.5
-3.875,18.9375,-59.5
-3.6875,19.0,-59.8125
-3.625,18.9375,-59.9375
-3.4375,19.1875,-59.9375
-3.5625,19.375,-60.0
-3.5,19.375,-59.875
-3.4375,19.4375,-59.9375
-3.25,19.3125,-60.1875
-3.3125,19.3125,-60.125
-3.4375,19.375,-59.9375
-3.5625,19.25,-59.9375
-3.5625,19.0625,-59.8125
-3.4375,18.875,-59.8125
-3.375,19.0,-60.0
-3.3125,19.0,-59.8125
-3.25,19.0625,-59.75
-3.1875,19.0625,-59.75
-2.875,18.9375,-59.75
-2.5625,18.9375,-59.75
-2.4375,19.125,-59.9375
-2.3125,19.375,-60.25
-2.3125,19.5,-60.125
-2.0625,19.5625,-60.1875
-2.0625,19.5625,-60.125
-2.0,19.625,-60.25
-2.125,19.9375,-60.1875
-2.3125,20.1875,-60.1875
-2.5625,20.125,-60.0
-2.4375,20.125,-59.8125
-2.3125,20.0625,-59.9375
-2.4375,20.0625,-60.1875
-2.5625,20.0625,-60.25
-2.375,20.0,-60.4375
-2.5,19.8125,-60.375
-2.4375,19.6875,-60.375
-2.5,20.0625,-60.625
-2.5,20.0,-60.625
-2.75,20.0625,-60.5
-2.75,20.125,-60.25
-2.625,20.3125,-60.0
-2.75,20.375,-59.5
-2.5,20.875,-59.5625
-2.4375,21.1875,-59.5
-2.0,21.0,-59.25
-1.75,21.3125,-59.0625
-1.3125,21.5625,-59.1875
-0.9375,21.625,-59.3125
-0.6875,21.5625,-59.625
-0.375,21.625,-59.8125
0.0625,21.5625,-59.6875
0.5,21.3125,-59.625
0.875,21.25,-59.6875
1.375,20.875,-59.875
2.0,20.625,-59.875
2.6875,20.375,-59.875
3.5625,20.125,-59.5625
4.5625,19.875,-59.5
5.125,19.4375,-59.4375
6.0625,19.1875,-59.25
6.9375,18.875,-59.125
7.8125,18.4375,-58.8125
8.8125,17.75,-58.5
9.625,17.1875,-58.375
10.4375,16.75,-58.1875
11.5625,15.9375,-58.125
12.75,15.3125,-58.0625
13.875,14.625,-58.0625
14.8125,13.875,-57.875
15.4375,13.375,-57.6875
16.1875,12.9375,-57.3125
17.0,12.375,-56.5625
17.6875,11.625,-56.125
18.1875,10.9375,-55.375
18.9375,10.25,-54.9375
19.5625,9.5,-54.1875
20.625,8.6875,-53.625
21.875,7.75,-52.9375
22.75,6.625,-52.5625
23.75,5.5,-52.25
24.6875,4.625,-51.875
25.625,3.8125,-51.6875
26.1875,2.75,-51.375
26.8125,1.75,-51.125
27.25,1.1875,-50.6875
27.6875,0.4375,-50.4375
28.1875,0.125,-50.375
28.75,-0.1875,-50.6875
29.5,-0.375,-50.75
30.1875,-0.375,-50.875
31.0625,-0.125,-51.1875
32.3125,0.3125,-51.875
33.25,0.8125,-52.6875
34.0,1.6875,-53.75
35.0,3.0625,-55.125
36.375,5.125,-56.3125
