x,y,z
-0.8125,16.1875,-19.625
-0.875,16.0,-19.6875
-0.875,16.0625,-19.5625
-0.8125,15.9375,-19.4375
-0.8125,15.875,-19.3125
-0.8125,15.9375,-19.25
-0.8125,15.75,-19.0625
-0.75,15.625,-19.1875
-0.75,15.375,-19.1875
-0.8125,15.5,-19.0
-0.75,15.4375,-19.25
-0.875,15.3125,-19.1875
-0.875,15.3125,-19.0625
-0.8125,15.5625,-19.0
-0.875,15.5625,-19.0
-0.9375,15.5,-18.8125
-0.875,15.5,-18.6875
-0.8125,15.375,-18.875
-0.75,15.375,-18.8125
-0.6875,15.4375,-18.8125
-0.625,15.4375,-18.875
-0.8125,15.3125,-18.9375
-1.0,15.375,-19.0
-1.25,15.4375,-19.0
-1.3125,15.3125,-18.75
-1.25,15.25,-18.5
-1.1875,15.1875,-18.375
-1.375,15.25,-18.4375
-1.25,15.1875,-18.5625
-1.125,15.0,-18.625
-1.0,14.9375,-18.5625
-1.0625,15.125,-18.75
-1.125,15.25,-18.8125
-1.3125,15.4375,-18.875
-1.4375,15.5625,-18.875
-1.4375,15.4375,-18.875
-1.25,15.5625,-18.9375
-1.3125,15.875,-18.8125
-1.25,15.8125,-18.875
-1.1875,15.75,-18.875
-1.1875,15.5625,-18.875
-1.1875,15.6875,-19.0
-1.0625,15.625,-18.8125
-1.125,15.5625,-18.9375
-0.9375,15.5,-18.875
-1.0,15.5625,-18.9375
-1.25,15.5625,-18.875
-1.125,15.4375,-18.8125
-1.0625,15.5,-18.8125
-0.875,15.5625,-18.625
-0.875,15.75,-18.9375
-0.875,15.8125,-18.875
-0.9375,15.5625,-19.0
-0.875,15.5625,-18.75
-0.75,15.5,-18.75
-0.75,15.5625,-18.75
-0.875,15.5625,-18.5625
-0.9375,15.5,-18.5
-0.9375,15.375,-18.3125
-0.875,15.3125,-18.3125
-0.875,15.625,-18.25
-0.875,15.625,-18.4375
-0.875,15.6875,-18.625
-0.8125,15.625,-18.8125
-0.8125,15.625,-19.0625
-0.8125,15.375,-19.3125
-0.8125,15.4375,-19.375
-0.9375,15.5625,-19.25
-0.875,15.3125,-19.1875
-0.9375,15.3125,-19.125
-0.9375,15.375,-18.875
-1.25,15.3125,-18.75
-1.1875,15.25,-18.5625
-1.0625,15.3125,-18.25
-1.1875,15.25,-18.25
-1.125,15.0625,-18.3125
-1.125,15.1875,-18.3125
-1.1875,15.0625,-18.375
-1.125,14.9375,-18.5625
-0.875,14.875,-18.375
-0.8125,14.75,-18.4375
-0.8125,15.0625,-18.625
-0.5625,15.125,-18.5625
-0.5625,15.1875,-18.625
-0.6875,15.3125,-18.75
-0.4375,15.375,-18.625
-0.3125,15.375,-18.5625
-0.1875,15.6875,-18.9375
-0.375,15.875,-18.875
-0.375,15.5625,-18.9375
-0.8125,15.75,-19.125
-0.75,15.8125,-19.1875
-0.6875,15.75,-19.125
-0.875,15.625,-19.125
-1.1875,15.6875,-19.125
-1.3125,15.5,-19.0625
-1.1875,15.4375,-18.9375
-1.3125,15.3125,-18.6875
-1.0,15.125,-18.6875
-1.1875,15.125,-18.6875
-1.125,15.0,-18.625
-0.9375,15.25,-18.625
-1.125,15.5625,-18.75
-1.1875,15.4375,-18.75
-1.1875,15.5,-19.0625
-1.1875,15.625,-19.0625
-1.375,15.6875,-19.0
-1.3125,15.5,-19.0
-1.3125,15.625,-18.875
-1.25,15.3125,-19.0625
-0.9375,15.0625,-18.75
-0.8125,15.1875,-18.6875
-0.9375,15.125,-18.5625
-0.875,15.1875,-18.875
-0.75,15.0625,-18.875
-0.8125,15.1875,-19.0625
-1.0,15.375,-19.25
-1.1875,15.25,-19.4375
-1.3125,15.3125,-19.5
-1.0625,15.5,-19.6875
-1.0,15.5,-19.5625
-1.125,15.625,-19.5
-1.0,15.9375,-19.5625
-0.875,15.8125,-19.5625
-0.5,16.0,-19.375
-0.375,15.9375,-19.3125
-0.3125,15.875,-19.4375
-0.25,15.6875,-19.1875
-0.25,15.4375,-19.1875
-0.25,15.25,-19.125
-0.25,14.75,-19.375
-0.4375,14.5625,-19.25
-0.75,14.125,-19.5
-0.8125,14.125,-19.5
-0.8125,13.8125,-19.4375
-0.8125,13.5,-19.625
-0.6875,13.25,-19.875
-0.5,12.9375,-20.0625
-0.1875,12.3125,-20.125
0.4375,11.75,-20.5
1.125,11.125,-20.75
1.75,10.25,-21.0625
2.4375,9.375,-21.5
3.3125,8.6875,-21.75
4.1875,8.0625,-22.0625
4.875,7.625,-22.25
5.4375,7.125,-22.4375
6.125,6.5625,-22.4375
6.8125,6.125,-22.25
7.6875,5.5625,-22.375
8.1875,5.125,-22.3125
8.6875,4.5,-22.25
9.3125,3.9375,-21.875
10.125,3.0625,-21.6875
10.9375,2.5625,-21.5
11.8125,1.9375,-21.1875
12.3125,1.1875,-20.875
12.8125,0.5625,-20.625
13.5625,-0.125,-20.1875
13.9375,-0.875,-19.875
14.625,-1.75,-19.5625
15.25,-2.5625,-19.125
15.75,-3.5,-18.5
16.125,-4.375,-18.125
26.25,-17.75,-9.4375
27.0,-17.3125,-10.0
28.5,-17.4375,-10.625
28.5,-17.5625,-9.5625
29.4375,-17.6875,-9.4375
30.25,-18.375,-8.9375
30.75,-18.375,-8.6875
29.8125,-18.1875,-9.125
30.8125,-18.1875,-9.125
31.4375,-18.4375,-8.875
32.0625,-18.25,-8.5625
32.4375,-18.375,-8.75
33.125,-18.1875,-8.5625
33.5625,-17.8125,-8.4375
34.125,-17.5625,-8.5
34.625,-17.1875,-8.75
35.0,-17.1875,-8.8125
35.6875,-17.0,-9.125
36.0,-17.0,-9.25
36.625,-16.75,-9.1875
43.25,-11.0,-15.5625
43.875,-11.25,-16.125
44.0625,-11.25,-16.9375
44.125,-11.125,-17.75
43.9375,-11.0,-18.6875
43.4375,-10.875,-19.625
41.3125,-10.125,-21.4375
