x,y,z
21.421875,-3.015625,-3.5
27.765625,-13.375,-5.15625
340.875,-27.359375,-20.671875
316.28125,-65.53125,-6.28125
281.0,-36.71875,-26.890625
295.03125,-0.140625,-80.109375
