x,y,z
-2.8125,18.75,-57.375
-3.0625,18.875,-57.3125
-3.0625,18.9375,-57.0625
-3.1875,18.6875,-56.9375
-3.125,18.4375,-57.0625
-3.125,18.4375,-57.125
-3.0625,18.3125,-56.75
-3.0,18.25,-56.6875
-2.6875,18.0625,-56.6875
-2.6875,17.8125,-56.5625
-2.8125,17.5625,-56.5625
-2.875,17.5625,-56.3125
-2.875,17.5625,-56.25
-2.8125,17.4375,-56.125
-3.0,17.5625,-56.3125
-3.125,17.8125,-56.0
-3.125,17.875,-55.9375
-3.0,17.9375,-55.9375
-3.0625,17.875,-56.0625
-3.1875,17.8125,-55.9375
-3.25,17.875,-55.75
-3.1875,17.6875,-55.75
-3.0625,17.625,-55.75
-3.0625,17.5,-56.0
-2.9375,17.5625,-56.25
-2.875,17.6875,-56.3125
-2.5625,17.875,-56.3125
-2.6875,17.8125,-56.25
-2.5,17.75,-56.3125
-2.625,17.875,-56.3125
-2.625,17.625,-56.3125
-2.6875,17.625,-56.375
-2.625,17.8125,-56.375
-2.6875,17.6875,-56.25
-2.875,17.5625,-56.3125
-2.5625,17.75,-56.6875
-2.6875,17.875,-56.5625
-2.6875,17.9375,-56.4375
-2.625,18.1875,-56.375
-2.4375,18.25,-56.3125
-2.4375,18.0625,-56.25
-2.5,18.0625,-56.3125
-2.375,18.0,-56.0625
-2.375,17.8125,-55.75
-2.4375,17.625,-55.8125
-2.1875,17.5,-56.0625
-2.375,17.4375,-56.0
-2.5625,17.375,-55.9375
-2.75,17.3125,-55.9375
-2.75,17.25,-55.8125
-2.875,17.1875,-55.8125
-3.0,17.1875,-55.9375
-2.8125,17.3125,-55.9375
-3.0625,17.5625,-55.9375
-2.875,17.625,-56.0
-2.625,17.8125,-56.0
-2.5625,17.75,-56.1875
-2.625,17.8125,-56.25
-2.6875,17.75,-56.375
-2.75,17.9375,-56.375
-3.0,17.875,-56.4375
-3.0625,17.8125,-56.3125
-3.125,17.9375,-56.25
-3.4375,18.0,-56.1875
-3.5625,18.0,-56.1875
-3.5,18.0,-56.1875
-3.3125,18.375,-56.25
-3.4375,18.3125,-56.25
-3.125,18.3125,-56.0
-3.1875,18.5,-56.0
-3.3125,18.5,-56.125
-3.125,18.375,-55.875
-3.0625,18.625,-55.9375
-3.0625,18.625,-56.0
-3.1875,18.4375,-55.75
-3.1875,18.4375,-55.6875
-3.25,18.4375,-55.875
