x,y,z
0.1176798,-0.0392266,10.042009
0.0392266,0.6276256,10.277369
-0.0,-0.1176798,10.277369
-0.0392266,-0.0,10.042009
-0.0,-0.0,10.120462
0.0392266,0.0392266,10.042009
0.1176798,-0.1176798,10.042009
0.1569064,0.0392266,10.159689
0.1176798,-0.0392266,10.002783
0.0784532,-0.0,10.042009
0.0784532,-0.1176798,10.1989155
0.6276256,-0.0,10.1989155
0.0784532,-0.0784532,10.159689
-0.0,0.0392266,10.081236
0.1176798,-0.0,10.159689
0.0784532,-0.0,10.120462
0.0392266,-0.0,10.081236
0.0784532,0.0392266,10.120462
-0.0,-0.0392266,10.120462
0.1176798,-0.0392266,10.1989155
0.0784532,-0.588399,10.120462
0.0392266,-0.0784532,10.1989155
-0.0392266,-0.1569064,10.081236
-0.0,-0.0392266,10.120462
0.6276256,-0.1176798,10.120462
0.0392266,-0.0392266,10.159689
-0.0,0.0392266,10.277369
0.0784532,-0.0784532,10.042009
-0.0784532,-0.1569064,10.1989155
0.0392266,-0.0,10.081236
-0.0,-0.0392266,10.316595
-0.0784532,-0.0392266,10.120462
0.0784532,-0.0,10.159689
0.0392266,-0.0392266,10.042009
0.2353596,-0.0784532,10.081236
0.1569064,-0.0784532,10.238142
0.19613299,-0.0784532,10.120462
-0.0,-0.0784532,10.1989155
-0.0784532,-0.0392266,10.081236
0.0784532,-0.1176798,10.081236
0.0392266,0.0784532,10.395049
-0.3138128,0.1569064,10.238142
-0.9022118,0.6276256,10.277369
-1.7651969,1.176798,10.395049
-1.0198916,0.0392266,10.1989155
-0.3138128,0.0784532,10.042009
0.4707192,-0.2353596,10.120462
-0.6668522,0.0784532,10.395049
-1.7651969,1.2552512,10.1989155
-0.39226598,0.0784532,10.042009
2.1574628,-0.588399,10.316595
2.7850885,-1.5690639,10.042009
1.0591182,-0.8237586,10.120462
-0.1176798,-0.1569064,10.277369
0.35303938,-0.3138128,10.277369
0.588399,-0.74530536,10.081236
0.0784532,-0.8629852,10.512729
-0.1176798,-0.6668522,11.140354
0.8237586,0.0784532,11.964112
1.4513842,-1.4513842,10.591182
1.7259704,-1.7259704,10.395049
0.74530536,-0.98066497,10.748088
0.8629852,-0.9022118,11.6503
2.0790098,-0.9414384,11.29726
0.8237586,-0.4314926,10.591182
-0.3138128,-0.74530536,10.591182
-2.5889556,-0.9022118,11.29726
-3.6480737,-0.4314926,11.924886
-3.7657535,0.5491724,13.807763
-2.7066352,1.372931,15.729866
-1.9613299,1.6082906,15.847546
-1.8436501,0.9414384,14.592295
-0.8237586,0.1569064,14.670748
0.19613299,-0.1176798,14.003896
0.19613299,-0.19613299,13.337044
-0.39226598,-0.35303938,13.6900835
-1.372931,-0.3138128,14.474615
-2.3143694,-0.0,14.827655
-2.9027684,0.1176798,15.3376
-2.5497289,-0.4314926,16.122131
-2.7850885,-0.6276256,14.631521
-3.216581,0.78453195,14.396162
-3.0596747,1.6475172,14.827655
-2.941995,1.6082906,14.709974
-2.7066352,1.6082906,13.886216
-2.6281822,0.8629852,13.023231
-2.4712758,0.0392266,12.474058
-2.2751427,0.6276256,11.571847
-1.6082906,0.78453195,10.904995
-1.4513842,1.176798,10.630408
-0.6668522,1.6867437,10.512729
-1.0983448,2.1574628,9.885103
-1.4513842,2.2359161,9.061344
-1.5298374,2.1574628,8.8652115
-1.6475172,2.0790098,8.237586
-1.4906107,2.0790098,7.8453197
-1.2552512,2.0005565,7.335374
-1.176798,2.1182363,6.825428
-0.9022118,2.3143694,6.158576
-0.9022118,1.9613299,5.8447633
-0.78453195,2.7066352,5.4132705
-1.0198916,2.6281822,5.4524975
-0.98066497,2.9027684,5.962443
-0.9022118,3.0989013,6.2762556
-0.5491724,2.745862,7.0607877
-0.74530536,3.216581,6.6292953
-0.588399,3.9618864,5.8055367
-0.588399,4.393379,5.295591
-0.4707192,4.3149257,5.3348174
-0.35303938,4.1580195,5.4524975
-0.74530536,3.726527,5.64863
-1.1375713,4.0403395,5.5309505
-1.0983448,4.2364726,5.1386843
-1.7651969,3.9226599,5.3348174
-1.8828768,3.8442068,5.6878567
-1.9221034,4.0403395,6.0408964
-2.1182363,4.4718323,6.158576
-2.1574628,4.6679654,6.5116153
-2.0005565,5.217138,6.590069
-1.9613299,5.1779113,6.550842
-2.0397832,4.9425516,6.354709
-2.353596,5.0994577,7.531507
-2.5497289,5.4132705,7.100014
-2.745862,5.76631,7.335374
-2.6281822,5.570177,7.256921
-2.8635418,5.8447633,7.3746004
-3.0989013,6.5116153,7.5707335
-3.5303938,6.864655,7.72764
-3.8834333,6.7862015,8.080679
-4.118793,6.550842,8.041452
-3.6088471,5.6878567,8.1983595
-2.941995,4.7464185,8.512172
-3.0204482,3.5696206,7.963
-3.7657535,4.0795665,6.746975
-3.5303938,4.4326057,6.4723887
-3.334261,4.275699,7.2176943
-4.0795665,4.8248715,6.9823346
-4.511059,5.1386843,6.825428
-4.2364726,5.3348174,6.3154826
-3.8834333,5.374044,6.9823346
-4.118793,5.1779113,6.550842
-3.9618864,4.785645,6.5116153
-3.8834333,5.0210047,6.0408964
-3.8834333,5.3348174,6.237029
-4.0795665,5.4524975,6.00167
-4.0795665,5.5309505,5.962443
-4.0403395,6.7862015,8.355266
-2.6281822,5.88399,7.1784678
-2.745862,4.628739,6.7862015
-3.1773546,4.9425516,6.3154826
-3.5696206,6.6292953,7.1784678
-3.6088471,7.2961473,7.335374
-3.3734875,7.4138274,8.002226
