x,y,z
-8.875,22.3125,-31.1875
-8.9375,22.5,-31.0625
-8.8125,22.1875,-30.8125
-8.75,22.1875,-30.75
-8.75,22.3125,-30.5625
-8.5625,22.625,-30.4375
-8.5625,22.625,-30.3125
-8.5625,22.625,-30.1875
-8.5625,22.375,-30.125
-8.625,22.1875,-29.9375
-8.625,22.375,-29.9375
-8.5625,22.25,-29.75
-8.6875,22.0,-29.9375
-8.625,22.0,-30.0
-8.6875,21.8125,-30.0
-8.625,21.75,-30.1875
-8.625,21.75,-30.25
-8.75,21.75,-30.4375
-9.0,21.5625,-30.6875
-9.0625,21.75,-30.6875
-8.875,21.9375,-30.75
-9.0,21.625,-30.4375
-9.0625,21.5,-30.375
-9.1875,21.5625,-30.375
-9.125,21.625,-30.0625
-8.8125,21.625,-29.8125
-8.8125,21.625,-29.875
-8.9375,21.5,-29.6875
-8.8125,21.5,-29.75
-8.625,21.5625,-29.875
-8.4375,21.625,-29.625
-8.5625,21.5625,-29.5625
-8.5,21.75,-29.75
-8.75,21.8125,-29.875
-8.625,21.9375,-30.0625
-8.6875,22.0625,-30.375
-8.8125,22.0625,-30.375
-8.8125,22.1875,-30.375
-9.0,22.0,-30.5625
-8.9375,21.875,-30.6875
-9.0625,21.6875,-30.625
-9.0625,21.5625,-30.4375
-9.25,21.5,-30.3125
-9.0625,21.25,-30.1875
-9.25,21.3125,-30.125
-9.25,21.375,-30.125
-9.125,21.5,-30.0
-9.3125,21.5625,-29.875
-9.1875,21.8125,-29.9375
-9.3125,21.8125,-29.9375
-9.3125,21.75,-30.0
-9.5,21.875,-30.25
-9.4375,21.875,-30.5625
-9.9375,21.875,-30.6875
-10.375,21.75,-31.125
-10.875,21.6875,-31.5625
-11.375,21.625,-31.75
-11.625,21.75,-32.1875
-12.1875,22.0,-32.25
-12.5,22.1875,-32.0625
-13.0625,22.375,-31.75
-13.5,22.5625,-31.5625
-13.875,23.0625,-31.0
-14.25,23.4375,-30.375
-14.75,24.0,-29.625
-15.4375,24.3125,-28.8125
-16.5,25.125,-27.125
-17.0,25.4375,-26.3125
-17.0,25.8125,-25.625
-16.75,26.0625,-25.25
-16.1875,26.6875,-24.625
-15.4375,26.9375,-24.25
-14.25,27.5,-23.9375
-13.0,27.8125,-23.9375
-11.625,28.125,-23.75
-9.6875,28.375,-23.75
-8.0,28.625,-23.4375
-6.3125,28.5625,-23.0625
-4.375,28.1875,-22.875
-2.375,28.0625,-22.6875
-0.8125,27.5625,-22.125
0.875,26.875,-21.75
2.5625,26.1875,-21.375
3.875,25.75,-20.875
5.3125,25.0625,-20.375
6.5625,24.5,-19.875
7.5,24.0,-19.5625
8.4375,23.3125,-19.0625
9.75,22.8125,-18.8125
10.9375,22.5625,-18.25
11.8125,22.0,-18.0
12.6875,21.5625,-17.5625
13.5,21.25,-17.5625
14.375,20.8125,-17.1875
15.125,20.375,-16.875
15.8125,20.0,-16.8125
16.4375,19.625,-16.625
17.0,19.0,-16.625
17.8125,18.5625,-16.3125
18.4375,17.6875,-16.3125
19.125,17.0,-16.3125
19.625,16.0625,-16.375
20.1875,15.125,-16.4375
20.4375,14.25,-16.4375
20.625,13.0625,-16.5
20.875,11.875,-16.625
21.0,10.5625,-16.75
21.125,9.375,-16.6875
21.0,7.9375,-16.375
21.125,6.6875,-16.3125
21.4375,5.4375,-16.0625
22.125,4.1875,-15.875
22.6875,2.9375,-15.5625
23.6875,1.75,-15.0
24.6875,0.75,-14.3125
25.875,-0.5,-13.75
27.0,-1.6875,-13.3125
28.0,-3.125,-12.625
28.8125,-4.4375,-12.1875
29.3125,-5.9375,-11.75
29.75,-7.1875,-11.3125
29.6875,-8.25,-11.25
29.3125,-9.4375,-11.0625
28.9375,-10.625,-11.125
28.625,-11.25,-11.1875
28.0625,-11.75,-11.3125
27.6875,-12.3125,-11.5
27.375,-12.625,-11.5
26.9375,-12.875,-11.6875
26.75,-13.25,-11.75
26.5,-13.375,-11.9375
26.1875,-13.8125,-12.1875
26.1875,-14.125,-12.25
25.75,-14.25,-12.375
25.375,-14.5,-12.625
24.875,-14.6875,-12.75
24.25,-14.75,-13.0
24.1875,-14.9375,-13.1875
23.8125,-15.0,-13.3125
23.4375,-15.3125,-13.625
23.25,-15.375,-13.75
23.1875,-15.625,-13.625
23.1875,-15.875,-13.75
23.25,-16.1875,-13.8125
23.4375,-16.625,-13.6875
23.375,-16.875,-13.6875
23.125,-17.1875,-13.5625
23.1875,-17.375,-13.625
