x,y,z
-0.1569064,0.0784532,10.081236
-0.0392266,0.0392266,10.395049
-0.0392266,0.0392266,10.042009
0.1176798,0.19613299,10.591182
-0.0,0.0784532,10.238142
-0.0,0.0392266,10.1989155
-0.0,0.1569064,10.120462
-0.1176798,0.1176798,10.081236
0.0784532,0.1176798,10.1989155
-0.1569064,0.0784532,10.120462
0.0784532,0.0392266,10.120462
-0.0392266,0.1176798,10.159689
-0.0784532,0.1176798,10.120462
-0.0392266,0.0784532,10.159689
-0.0784532,0.1569064,10.159689
-0.0392266,0.1569064,10.238142
-0.1569064,0.1569064,10.238142
-0.0784532,0.1176798,10.042009
-0.1569064,0.1176798,10.238142
-0.0784532,0.1569064,10.277369
-0.0392266,0.1176798,10.238142
-0.0,0.0392266,10.159689
0.0784532,-0.0,10.159689
-0.0784532,0.0784532,10.081236
-0.0784532,0.1176798,10.277369
-0.1176798,0.0784532,10.1989155
-0.0784532,0.1176798,10.159689
-0.0,0.0784532,10.081236
0.0392266,0.1569064,10.669635
-0.0784532,0.19613299,10.277369
-0.0392266,0.1176798,10.316595
-0.0392266,0.1176798,10.238142
-0.588399,0.0784532,10.081236
-0.1176798,0.1176798,10.159689
-0.0784532,0.19613299,10.081236
-0.0784532,0.0784532,10.238142
-0.0784532,0.1176798,10.120462
-0.0392266,0.0392266,10.081236
-0.0392266,0.0784532,10.159689
-0.0,0.0784532,10.120462
-0.0392266,0.0392266,10.159689
-0.1176798,0.2353596,10.238142
-0.0,0.1176798,10.238142
-0.1176798,0.1176798,10.1989155
-0.0,0.1176798,10.159689
-0.1176798,0.0392266,10.159689
-0.1176798,0.1569064,10.1989155
-0.1569064,0.1176798,10.1989155
-0.0784532,0.1176798,9.963556
-0.1176798,0.0784532,9.963556
0.0392266,0.0784532,10.081236
-0.1176798,0.0784532,10.1989155
-0.1176798,0.0392266,10.395049
-0.0392266,0.0392266,10.1989155
-0.2353596,0.0392266,10.159689
0.0392266,-0.0784532,10.1989155
0.19613299,-0.0,10.512729
-0.0,-0.19613299,10.434276
-0.0784532,0.588399,10.551955
-0.35303938,-0.0,9.610517
-0.19613299,0.1176798,10.120462
-0.1176798,0.1569064,10.238142
-0.1569064,0.1569064,10.159689
-0.2353596,0.19613299,10.355823
-0.19613299,0.1176798,10.1989155
-0.1176798,0.19613299,10.238142
-0.0392266,0.1176798,10.1989155
-0.0784532,0.0392266,10.355823
-0.19613299,0.0392266,10.277369
-0.1176798,0.19613299,10.042009
-0.2353596,0.1569064,10.081236
-0.1176798,0.5099458,10.316595
0.1176798,0.3138128,10.1989155
-0.0392266,0.1569064,10.1989155
0.1176798,-0.2353596,10.120462
-0.1569064,-0.4314926,10.042009
0.1569064,0.1176798,10.238142
0.2353596,0.0784532,10.238142
0.3138128,-0.2353596,10.120462
0.4314926,0.1176798,10.238142
0.35303938,-0.1569064,10.1989155
0.1176798,0.0784532,10.277369
0.19613299,0.19613299,9.963556
-0.0392266,-0.2353596,10.1989155
-0.19613299,0.588399,10.120462
-0.19613299,0.2353596,10.081236
-0.1569064,0.3138128,10.1989155
-0.2745862,0.2745862,10.159689
-0.0784532,0.0784532,10.355823
-0.2353596,0.1176798,10.1989155
-0.3138128,0.2353596,10.159689
-0.2353596,0.1569064,10.159689
0.5491724,0.1569064,10.1989155
0.0784532,0.0784532,10.1989155
0.3138128,-0.0784532,10.238142
0.19613299,-0.0784532,10.081236
0.1569064,-0.1176798,10.159689
0.0784532,0.2353596,10.277369
0.0784532,0.1569064,10.120462
0.1569064,0.0784532,10.238142
-0.0784532,0.2353596,10.159689
0.35303938,0.35303938,10.120462
0.3138128,-0.0,10.355823
0.1569064,0.3138128,10.630408
0.35303938,0.4314926,10.316595
0.3138128,0.1569064,10.159689
0.2353596,-0.0784532,10.277369
-0.0784532,0.1569064,9.963556
-0.9022118,-0.2745862,9.767424
-3.6480737,0.0784532,17.024343
-0.5099458,0.35303938,7.021561
0.39226598,0.35303938,7.2176943
-0.588399,-0.39226598,9.414384
0.3138128,-0.588399,10.748088
1.8436501,-0.8629852,16.788984
0.4314926,0.39226598,10.512729
0.78453195,-0.39226598,9.296704
0.2745862,-0.2353596,9.296704
-0.70607877,0.2745862,10.591182
1.2552512,0.0784532,10.238142
-0.1176798,-0.1569064,10.002783
0.1176798,0.2353596,10.512729
0.35303938,-0.0392266,9.80665
-0.1176798,0.1569064,10.316595
