x,y,z
6.3125,-15.3125,-58.8125
6.3125,-15.25,-58.6875
6.375,-15.0,-58.8125
6.4375,-15.0625,-58.6875
6.5,-15.3125,-58.6875
6.375,-15.125,-58.6875
6.5,-15.25,-58.875
6.5625,-15.1875,-58.875
6.6875,-15.25,-58.5625
6.6875,-15.4375,-58.5
6.5625,-15.6875,-58.4375
6.3125,-15.5625,-58.5
6.3125,-15.5,-58.5625
6.0625,-15.4375,-58.6875
5.8125,-15.5,-58.4375
5.8125,-15.625,-58.4375
6.0625,-15.8125,-58.3125
6.0,-15.8125,-58.375
6.25,-15.6875,-58.1875
6.3125,-15.625,-58.0625
6.3125,-15.75,-58.0625
6.5,-15.8125,-57.875
6.625,-15.875,-57.875
6.5,-16.0,-57.5625
6.25,-15.875,-57.875
6.1875,-15.5625,-57.75
6.125,-15.625,-57.875
6.125,-15.9375,-58.1875
6.3125,-15.75,-58.3125
6.375,-15.625,-58.4375
6.3125,-15.4375,-58.5625
6.375,-15.375,-59.0625
6.375,-15.3125,-59.1875
6.4375,-15.6875,-59.4375
6.5,-15.6875,-59.4375
6.375,-15.75,-59.1875
6.25,-16.0,-59.0625
6.25,-16.125,-59.0625
6.1875,-16.3125,-59.0625
6.4375,-16.25,-58.8125
6.5,-16.3125,-58.625
6.6875,-16.125,-58.375
6.6875,-15.8125,-58.5
6.625,-15.6875,-58.625
6.625,-15.75,-58.5
6.625,-15.625,-58.5625
6.5,-15.625,-58.6875
6.25,-15.4375,-58.75
6.0625,-15.3125,-59.0
5.9375,-15.25,-58.6875
6.0,-15.1875,-58.6875
6.125,-15.25,-58.625
6.25,-15.0625,-58.5625
6.125,-15.125,-58.5625
6.0625,-15.3125,-58.5
6.3125,-15.4375,-58.5625
6.0625,-15.625,-58.4375
6.0,-15.625,-58.5
6.0,-15.875,-58.4375
5.9375,-15.875,-58.375
5.8125,-16.0,-58.5
5.75,-16.0625,-58.3125
5.6875,-15.6875,-57.9375
6.0625,-15.5,-57.875
6.0,-15.5625,-58.0
6.125,-15.5,-58.0625
6.125,-15.5625,-57.9375
6.125,-15.625,-57.8125
6.375,-15.5625,-57.9375
6.375,-15.75,-58.0
6.375,-15.8125,-58.125
6.5,-15.875,-58.3125
6.625,-16.0,-58.25
6.625,-15.9375,-58.1875
6.6875,-15.8125,-58.1875
6.5625,-15.6875,-58.125
6.625,-15.5625,-58.25
6.375,-15.4375,-58.1875
6.4375,-15.625,-58.1875
6.3125,-15.625,-58.1875
6.4375,-15.625,-58.375
6.3125,-15.5625,-58.3125
6.0625,-15.5625,-58.4375
6.25,-15.75,-58.8125
6.375,-16.0,-58.8125
6.5625,-15.9375,-58.75
6.5625,-15.75,-58.6875
6.5625,-15.8125,-58.5625
6.5625,-15.8125,-58.4375
6.3125,-15.9375,-58.5
6.3125,-16.0,-58.5625
6.375,-15.875,-58.3125
6.3125,-15.75,-58.25
6.3125,-16.0625,-58.1875
6.25,-16.125,-58.125
6.125,-16.25,-58.0625
6.1875,-16.375,-57.9375
6.25,-16.5,-58.0
6.3125,-16.5625,-57.9375
6.375,-16.5625,-58.125
6.1875,-16.625,-58.125
5.875,-16.3125,-58.3125
6.0625,-16.25,-58.375
