x,y,z
1.5625,-11.625,-60.25
1.5,-11.5625,-60.25
1.3125,-11.5625,-59.9375
1.125,-11.5625,-59.9375
1.0625,-11.625,-59.875
1.0,-11.5,-59.75
1.0625,-11.5,-59.875
1.1875,-11.1875,-60.0625
1.25,-11.125,-60.0
1.375,-11.25,-59.875
1.6875,-11.125,-60.0
1.875,-11.1875,-59.875
1.875,-11.25,-59.875
2.0625,-11.25,-60.0
2.0,-11.375,-59.8125
2.0,-11.5625,-59.625
2.0,-11.375,-59.4375
2.0,-11.3125,-59.75
2.0625,-11.5,-59.6875
2.0625,-11.6875,-60.0
2.1875,-11.5625,-60.0
2.1875,-11.625,-59.9375
2.125,-11.75,-59.9375
2.0625,-11.875,-60.0
2.1875,-11.6875,-59.875
2.25,-11.625,-59.5625
2.3125,-11.4375,-59.5625
2.1875,-11.375,-59.375
1.9375,-11.6875,-59.25
1.875,-11.5625,-59.25
1.8125,-11.375,-59.25
1.75,-11.25,-59.25
1.625,-11.5,-59.4375
1.375,-11.4375,-59.3125
1.375,-11.375,-59.3125
1.4375,-11.375,-59.125
1.5625,-11.5,-59.1875
1.625,-11.8125,-59.25
1.5625,-11.8125,-59.3125
1.3125,-11.6875,-59.25
1.375,-11.625,-59.375
1.6875,-11.8125,-59.1875
1.75,-11.6875,-59.0625
1.9375,-11.6875,-59.25
2.0,-11.625,-58.9375
1.9375,-11.3125,-58.6875
2.0625,-11.5,-58.5625
2.1875,-11.5,-58.5
2.3125,-11.375,-58.375
2.0,-11.125,-58.3125
1.8125,-11.1875,-58.375
1.625,-11.0625,-58.25
1.5,-11.25,-58.3125
1.3125,-11.1875,-58.25
1.25,-11.25,-58.4375
1.1875,-11.5,-58.5625
1.0,-11.375,-58.75
0.75,-11.4375,-58.625
0.5,-11.5,-58.875
0.375,-11.4375,-59.0625
0.125,-11.1875,-59.25
0.0625,-10.875,-59.625
-0.25,-10.375,-59.5625
-0.4375,-9.875,-59.6875
0.0625,-9.4375,-59.6875
0.5625,-8.875,-59.8125
1.25,-8.375,-59.625
1.9375,-8.25,-59.5625
3.0625,-8.3125,-59.4375
4.25,-8.5,-59.0625
5.75,-9.0625,-58.6875
7.4375,-9.4375,-58.4375
9.0625,-10.125,-57.8125
10.875,-10.75,-57.1875
12.625,-11.4375,-56.5
14.625,-12.0,-55.75
16.25,-12.4375,-54.875
18.125,-12.75,-54.1875
19.875,-13.125,-53.4375
21.25,-13.6875,-52.5625
22.4375,-13.9375,-51.9375
23.8125,-14.3125,-51.125
25.1875,-14.625,-50.1875
26.75,-14.9375,-49.25
28.4375,-15.3125,-48.25
29.75,-15.625,-47.125
31.0625,-15.9375,-46.125
32.375,-16.1875,-44.9375
33.875,-16.8125,-43.625
35.0625,-17.4375,-42.1875
36.3125,-18.0,-40.9375
37.375,-18.625,-39.4375
38.5625,-19.25,-37.875
39.75,-20.125,-36.1875
