x,y,z
6.0625,-15.0625,-59.5625
6.125,-15.125,-59.5
6.125,-15.25,-59.3125
6.0,-15.375,-59.1875
6.125,-15.1875,-59.0625
6.125,-14.9375,-58.875
6.0,-15.0,-58.8125
6.0,-14.8125,-58.8125
6.0625,-14.9375,-58.8125
6.0,-14.6875,-58.6875
5.875,-14.6875,-58.75
5.9375,-14.6875,-58.6875
5.8125,-14.75,-58.6875
6.0,-14.875,-58.625
6.1875,-14.875,-58.6875
6.25,-15.125,-58.6875
6.375,-15.25,-58.5625
6.25,-15.375,-58.4375
6.3125,-15.5625,-58.375
6.3125,-15.625,-58.625
6.3125,-15.4375,-58.4375
6.25,-15.3125,-58.4375
6.1875,-15.3125,-58.5
6.25,-15.3125,-58.25
6.1875,-15.1875,-58.0
6.25,-15.125,-58.0
6.375,-14.8125,-58.0
6.3125,-14.625,-57.8125
6.375,-14.875,-58.0625
6.5625,-15.1875,-58.0
6.375,-15.25,-57.9375
6.375,-15.25,-58.125
6.25,-15.4375,-58.3125
6.25,-15.375,-58.5625
6.125,-15.5,-58.4375
6.0625,-15.75,-58.25
5.9375,-15.8125,-58.0625
5.875,-15.625,-58.0625
6.0,-15.375,-58.0
6.125,-15.3125,-58.0625
6.1875,-15.4375,-58.0
6.25,-15.625,-57.8125
6.0625,-15.4375,-57.875
6.3125,-15.3125,-58.0625
6.4375,-15.1875,-58.1875
6.4375,-15.25,-58.0
6.4375,-15.5625,-58.0625
6.125,-15.625,-57.875
6.1875,-15.5,-57.875
6.25,-15.5625,-57.9375
6.4375,-15.8125,-57.875
6.3125,-15.875,-57.875
6.1875,-15.9375,-57.75
6.25,-15.875,-57.75
6.3125,-15.875,-57.6875
6.4375,-15.9375,-57.6875
6.3125,-15.9375,-57.8125
6.25,-15.75,-57.8125
6.3125,-15.6875,-57.75
6.375,-15.6875,-57.75
6.375,-15.6875,-57.875
6.125,-15.6875,-57.875
6.375,-15.625,-57.9375
6.4375,-15.375,-57.8125
6.375,-15.5,-57.875
6.1875,-15.4375,-58.0625
6.25,-15.4375,-58.0625
6.0625,-15.3125,-58.0625
5.875,-15.25,-58.125
6.0,-15.0625,-58.0
5.8125,-15.125,-58.0
5.9375,-15.3125,-57.9375
5.9375,-15.4375,-57.9375
6.0625,-15.5625,-57.875
6.3125,-15.375,-58.125
6.5,-15.5,-58.3125
6.5,-15.25,-58.375
6.3125,-14.9375,-58.25
6.125,-15.3125,-58.1875
6.0625,-15.3125,-58.0625
5.9375,-15.1875,-58.0
5.9375,-15.375,-58.0625
5.875,-15.4375,-58.25
6.0625,-15.375,-58.3125
6.125,-15.375,-58.4375
6.3125,-15.0625,-58.5
6.4375,-15.125,-58.375
6.125,-15.3125,-58.5
6.4375,-15.4375,-58.625
6.5625,-15.25,-58.5625
6.5,-15.125,-58.5625
6.5,-15.1875,-58.625
6.625,-15.1875,-58.625
6.625,-15.25,-58.6875
6.625,-15.0,-58.625
6.9375,-14.8125,-58.5
6.875,-14.9375,-58.5625
6.6875,-15.0625,-58.625
6.5625,-15.125,-58.375
6.375,-15.25,-58.4375
6.3125,-15.3125,-58.5
6.125,-15.4375,-58.4375
6.125,-15.4375,-58.5
5.9375,-15.5625,-58.4375
5.9375,-15.5,-58.25
6.0625,-15.4375,-58.25
6.125,-15.4375,-58.4375
6.3125,-15.3125,-58.4375
6.375,-15.3125,-58.1875
6.625,-15.1875,-58.4375
