@relation pickup

@attribute accelerometerX_mean real
@attribute accelerometerX_std real
@attribute accelerometerX_max real
@attribute accelerometerX_min real
@attribute accelerometerX_getPercentile25 real
@attribute accelerometerX_getPercentile50 real
@attribute accelerometerX_getPercentile75 real
@attribute accelerometerX_fft_0_real real
@attribute accelerometerX_fft_0_imaginary real
@attribute accelerometerX_fft_1_real real
@attribute accelerometerX_fft_1_imaginary real
@attribute accelerometerX_fft_2_real real
@attribute accelerometerX_fft_2_imaginary real
@attribute accelerometerY_mean real
@attribute accelerometerY_std real
@attribute accelerometerY_max real
@attribute accelerometerY_min real
@attribute accelerometerY_getPercentile25 real
@attribute accelerometerY_getPercentile50 real
@attribute accelerometerY_getPercentile75 real
@attribute accelerometerY_fft_0_real real
@attribute accelerometerY_fft_0_imaginary real
@attribute accelerometerY_fft_1_real real
@attribute accelerometerY_fft_1_imaginary real
@attribute accelerometerY_fft_2_real real
@attribute accelerometerY_fft_2_imaginary real
@attribute accelerometerZ_mean real
@attribute accelerometerZ_std real
@attribute accelerometerZ_max real
@attribute accelerometerZ_min real
@attribute accelerometerZ_getPercentile25 real
@attribute accelerometerZ_getPercentile50 real
@attribute accelerometerZ_getPercentile75 real
@attribute accelerometerZ_fft_0_real real
@attribute accelerometerZ_fft_0_imaginary real
@attribute accelerometerZ_fft_1_real real
@attribute accelerometerZ_fft_1_imaginary real
@attribute accelerometerZ_fft_2_real real
@attribute accelerometerZ_fft_2_imaginary real
@attribute accelerometerV_mean real
@attribute accelerometerV_std real
@attribute accelerometerV_max real
@attribute accelerometerV_min real
@attribute accelerometerV_getPercentile25 real
@attribute accelerometerV_getPercentile50 real
@attribute accelerometerV_getPercentile75 real
@attribute accelerometerV_fft_0_real real
@attribute accelerometerV_fft_0_imaginary real
@attribute accelerometerV_fft_1_real real
@attribute accelerometerV_fft_1_imaginary real
@attribute accelerometerV_fft_2_real real
@attribute accelerometerV_fft_2_imaginary real
@attribute magneticX_mean real
@attribute magneticX_std real
@attribute magneticX_max real
@attribute magneticX_min real
@attribute magneticX_getPercentile25 real
@attribute magneticX_getPercentile50 real
@attribute magneticX_getPercentile75 real
@attribute magneticX_fft_0_real real
@attribute magneticX_fft_0_imaginary real
@attribute magneticX_fft_1_real real
@attribute magneticX_fft_1_imaginary real
@attribute magneticX_fft_2_real real
@attribute magneticX_fft_2_imaginary real
@attribute magneticY_mean real
@attribute magneticY_std real
@attribute magneticY_max real
@attribute magneticY_min real
@attribute magneticY_getPercentile25 real
@attribute magneticY_getPercentile50 real
@attribute magneticY_getPercentile75 real
@attribute magneticY_fft_0_real real
@attribute magneticY_fft_0_imaginary real
@attribute magneticY_fft_1_real real
@attribute magneticY_fft_1_imaginary real
@attribute magneticY_fft_2_real real
@attribute magneticY_fft_2_imaginary real
@attribute magneticZ_mean real
@attribute magneticZ_std real
@attribute magneticZ_max real
@attribute magneticZ_min real
@attribute magneticZ_getPercentile25 real
@attribute magneticZ_getPercentile50 real
@attribute magneticZ_getPercentile75 real
@attribute magneticZ_fft_0_real real
@attribute magneticZ_fft_0_imaginary real
@attribute magneticZ_fft_1_real real
@attribute magneticZ_fft_1_imaginary real
@attribute magneticZ_fft_2_real real
@attribute magneticZ_fft_2_imaginary real
@attribute magneticV_mean real
@attribute magneticV_std real
@attribute magneticV_max real
@attribute magneticV_min real
@attribute magneticV_getPercentile25 real
@attribute magneticV_getPercentile50 real
@attribute magneticV_getPercentile75 real
@attribute magneticV_fft_0_real real
@attribute magneticV_fft_0_imaginary real
@attribute magneticV_fft_1_real real
@attribute magneticV_fft_1_imaginary real
@attribute magneticV_fft_2_real real
@attribute magneticV_fft_2_imaginary real
@attribute rotationX_mean real
@attribute rotationX_std real
@attribute rotationX_max real
@attribute rotationX_min real
@attribute rotationX_getPercentile25 real
@attribute rotationX_getPercentile50 real
@attribute rotationX_getPercentile75 real
@attribute rotationX_fft_0_real real
@attribute rotationX_fft_0_imaginary real
@attribute rotationX_fft_1_real real
@attribute rotationX_fft_1_imaginary real
@attribute rotationX_fft_2_real real
@attribute rotationX_fft_2_imaginary real
@attribute rotationY_mean real
@attribute rotationY_std real
@attribute rotationY_max real
@attribute rotationY_min real
@attribute rotationY_getPercentile25 real
@attribute rotationY_getPercentile50 real
@attribute rotationY_getPercentile75 real
@attribute rotationY_fft_0_real real
@attribute rotationY_fft_0_imaginary real
@attribute rotationY_fft_1_real real
@attribute rotationY_fft_1_imaginary real
@attribute rotationY_fft_2_real real
@attribute rotationY_fft_2_imaginary real
@attribute rotationZ_mean real
@attribute rotationZ_std real
@attribute rotationZ_max real
@attribute rotationZ_min real
@attribute rotationZ_getPercentile25 real
@attribute rotationZ_getPercentile50 real
@attribute rotationZ_getPercentile75 real
@attribute rotationZ_fft_0_real real
@attribute rotationZ_fft_0_imaginary real
@attribute rotationZ_fft_1_real real
@attribute rotationZ_fft_1_imaginary real
@attribute rotationZ_fft_2_real real
@attribute rotationZ_fft_2_imaginary real
@attribute rotationV_mean real
@attribute rotationV_std real
@attribute rotationV_max real
@attribute rotationV_min real
@attribute rotationV_getPercentile25 real
@attribute rotationV_getPercentile50 real
@attribute rotationV_getPercentile75 real
@attribute rotationV_fft_0_real real
@attribute rotationV_fft_0_imaginary real
@attribute rotationV_fft_1_real real
@attribute rotationV_fft_1_imaginary real
@attribute rotationV_fft_2_real real
@attribute rotationV_fft_2_imaginary real
@attribute label {0,1}

@data 
-7.364430750592592,3.1681397407270855,0.70607877,-14.984561,-9.179024,-8.002226,-6.1193495,-994.19815133,0.0,264.6865688162344,624.519922700341,6.600914754069281,-108.90694474571096,0.491058904888889,1.6875254656075933,4.3149257,-5.8055367,-0.70607877,0.5491724,1.6867437,66.29295216,0.0,-19.75118960827464,-70.45798551727815,-57.593544927387725,38.71005510559975,3.2700455048148154,5.972585038323928,14.435389,-3.5696206,-1.7651969,0.70607877,10.120462,441.45614315,0.0,470.50608395588114,-189.45448545057425,227.42506996030636,-451.35795727861773,10.345283834500105,2.5275574461108947,15.884253577511203,4.401951430809124,8.689112304163416,10.13876639907469,11.513658376553497,1396.6133176575142,0.0,27.55783219007142,-799.8625284226036,184.42032937157754,-108.75699887502266,29.8896484375,25.963734224023817,50.0625,-18.4375,8.59375,45.90625,48.5625,3825.875,0.0,-1256.3974580813779,1516.892273821412,39.452139592672964,1001.0151523875867,-4.10693359375,5.590963033257891,4.5,-14.25,-9.28125,-3.4375,1.109375,-525.6875,0.0,-198.67434577329917,299.90208470045235,297.1086995046701,93.18397146473532,-26.6435546875,15.64820591591092,-9.8125,-48.9375,-47.234375,-20.78125,-12.453125,-3410.375,0.0,-622.2581857108551,1184.0484534088462,187.06758601195503,267.17916244051315,50.623555371188466,0.4596094800525375,51.695699168306064,49.88756890498875,50.243547458254696,50.587003336012316,50.96829961372808,6479.815087512123,0.0,6.443639012534949,-17.965255589918655,23.37008274662698,-12.725562270835349,95.06473214285714,13.653560437175614,118.125,80.0625,84.484375,93.640625,107.75,665.453125,0.0,-9.170440969348789,-80.63663296426566,-1.4531249999999736,-119.40625,-75.95089357142857,93.83057105934965,8.390625,-178.15625,-176.64063,-9.859375,2.46875,-531.656255,0.0,421.57807465788403,15.432624954243778,-176.390625,-0.9531299999999874,-61.145089285714285,25.848870780533534,-13.171875,-80.40625,-80.09375,-72.5625,-36.96875,-428.015625,0.0,136.2243054581257,27.441441161571994,72.79687499999999,34.6875,157.8518548814332,47.15938770624551,209.8448139632372,108.64341265480043,123.6154630895494,125.21864179088162,208.81771522595375,1104.9629841700325,0.0,-304.8797920263324,-85.20996916181068,64.83281538233864,-124.82652857492445,1
-6.421303013100775,3.8051810355254116,0.4707192,-19.6133,-8.88482475,-7.335374,-4.8052585,-828.3480886899999,0.0,270.5610315165474,569.5438555952845,102.70497285862878,-177.56945946352027,-0.6896583429457366,1.4215558053896147,3.1381278,-4.4718323,-1.9809432,-0.39226598,0.1569064,-88.96592624,0.0,-6.540048673198249,68.26526798376432,38.2165895023957,40.15827596918633,4.219444058062016,6.047518908495594,14.631521,-3.6480737,-1.4121575,2.824315,10.1989155,544.30828349,0.0,442.62761674550444,-272.6734179279895,183.70407336863911,-479.8881670828822,10.259390655749296,2.6405902447165004,19.804422229038195,5.281625249659651,8.141761201008787,10.026060687941147,11.636830348640052,1323.461394591659,0.0,81.78782246324117,-818.9218195365535,64.13937787213332,-136.77520863281154,22.130589430894272,29.85789109881986,50.625,-19.5625,-18.0625,38.0,49.375,2722.0625,0.0,-1378.2216375180153,2136.0207323838663,153.97192580903575,559.7994878236296,3.473577235772354,7.059811109206412,17.25,-6.375,-2.25,1.5625,9.6875,427.25,0.0,-250.8304401663814,384.41005783039725,243.15660228907433,-139.8302898508799,-28.435467479674795,18.0860341729604,-1.6875,-48.75,-46.0625,-33.8125,-9.375,-3497.5625,0.0,-579.5776243982358,1370.2315136943719,150.05847144058367,-312.5064033637542,50.66999246035796,1.0449842350129237,53.02251143382403,49.02753531180208,49.77857219728183,50.52602207031541,51.39647513448758,6232.409072624028,0.0,-272.8988899981619,23.085185401655544,-199.30629210608194,-85.76707243169426,79.02455357142857,24.04094654480329,107.21875,51.578125,51.6875,92.171875,97.859375,553.171875,0.0,2.973088065418821,-153.46442875977644,-6.140624999999988,-57.375,-49.50223285714286,84.96999414731266,9.578125,-176.89063,-170.21875,-0.59375,2.15625,-346.51563,0.0,298.1844114070311,-142.01253140703113,-176.51563000000002,168.0625,-48.120535714285715,38.716889535992706,0.609375,-81.046875,-80.25,-73.359375,0.59375,-336.84375,0.0,190.4563496273709,-49.166884814413955,23.734375000000004,-8.296875,130.74114069568543,46.91308593777557,202.88359768673394,94.08187222648488,94.75244008648933,110.42292410531769,192.42561785844194,915.1879848697979,0.0,-262.4398374714938,-35.60800675094997,91.79010572141183,-167.57413401318493,1
-6.824847050296296,3.4230585128730233,2.941995,-14.513842,-9.061344,-7.4922805,-5.6094036,-921.35435179,0.0,288.0461469610345,601.9529144802692,51.27467405222429,-152.39256757199936,-0.8167849491111114,1.92847838656792,2.432049,-6.158576,-1.9613299,-0.2353596,0.4314926,-110.26596813,0.0,-68.4738702542987,57.3790764156098,-35.66509217263068,119.9161549937137,4.0034376648148156,5.916331758179392,16.239813,-3.216581,-1.2552512,1.8044236,10.159689,540.46408475,0.0,360.5031471191002,-194.30204765004797,327.38204119213077,-422.56175066952676,10.282805165276388,2.7675907674580627,17.705325101823547,5.582456308341265,8.063046181799388,9.86188222364107,12.013846307541105,1388.1786973123124,0.0,21.15709814116896,-787.9377730973772,196.21941238748468,-115.00849620333182,26.4442307692308,25.797849214866716,49.3125,-19.25,1.921875,40.375,48.015625,3437.75,0.0,-1927.2914007225872,-2735.899016686171,-1293.498698535625,1624.0301036953754,1.5163461538461558,6.514037809285349,14.1875,-6.0625,-4.375,-0.40625,5.65625,197.125,0.0,105.35061286090375,-227.86432641730585,-264.99401689049466,-342.1026075829083,-30.50096153846155,14.962509642593746,-6.875,-49.875,-46.75,-30.0,-16.109375,-3965.125,0.0,-905.2114565560053,2165.923530344409,-757.1730921393319,1152.5803985358486,50.55824537599563,0.6655471321530716,52.17660814483824,49.466094764495004,49.951665784603335,50.5709587657566,51.07469537758725,6572.571898879432,0.0,-57.49646594955492,-4118.145095441691,90.89956588749746,-11.638079461449859,107.56250071428572,19.782181050363945,138.57813,82.15625,82.375,110.890625,114.140625,752.937505,0.0,-72.27941699263744,-12.375815991077147,31.68750000000004,-170.562505,0.14062428571428576,99.75145205109591,165.9375,-178.82813,-0.875,0.1875,13.640625,0.9843700000000126,0.0,-30.253340345769786,118.42013212558871,166.76562500000006,-193.250005,-51.375,35.07826535792261,11.921875,-77.453125,-75.96875,-64.265625,-16.21875,-359.625,0.0,171.4078850874855,1.6117497356931096,88.890625,14.734375,149.67691999315213,44.85993110754417,211.49027416319885,104.48194488350906,114.60623291534748,133.9039062294884,209.12754324981472,1047.738439952065,0.0,-273.72773324222794,-90.46402977785996,85.34792505216477,-62.63826434750759,1
-7.242632997284768,2.1648272941661224,1.4906107,-13.140911,-8.316039,-7.72764,-6.590069,-1093.63758259,0.0,243.321642727735,603.0833056524993,-37.46101623909851,29.767899077074325,0.32680173437086074,1.9134632648882364,4.903325,-6.0408964,-0.6668522,0.4707192,1.5298374,49.34706189,0.0,-115.74963473773403,6.069597983515693,22.91027104653321,27.592985997253287,5.912565534834437,4.019941009936421,14.513842,-3.412714,2.3928225,5.570177,8.119906,892.79739576,0.0,1.764557168372031,-292.6512675584952,433.80895914534415,-166.6517892859667,10.309296024076723,2.371086795884244,16.890774834841146,5.806861797446593,8.481022892997668,10.05571408964852,11.08774375757916,1556.7036996355853,0.0,-131.09177717276856,-721.6483759043066,329.49445785826913,-174.0864103870761,23.424825174825173,17.38583953516368,40.875,-18.8125,18.4375,27.6875,37.625,3349.75,0.0,-1109.8193270683712,-2483.861179518128,-1018.0328094561252,371.650315993259,0.9816433566433541,2.2164809634522924,5.0625,-2.75,-0.9375,0.75,2.9375,140.375,0.0,114.75412154312792,-150.68545531220715,-115.1402122592592,-55.00029994861389,-40.829108391608386,6.4156308037205045,-30.375,-50.0,-46.4375,-42.0,-34.0,-5838.5625,0.0,549.0389123433359,2926.5720040427677,-1183.6818474094207,304.9068497512871,50.62022502347226,0.4482734852313029,51.852932053067164,49.343898432329,50.34176167706092,50.71816273535547,50.872542938209804,7238.692178356533,0.0,-719.365882183198,-3997.290884364143,690.5597791503722,-234.6812268841054,81.78125,11.938989950024489,97.484375,58.203125,75.47265625,84.296875,89.72265625,654.25,0.0,1.7375524371088922,-38.95103091770847,7.890625000000008,-35.984375,-3.626953125,7.026319886155065,9.25,-12.46875,-9.32421875,-5.109375,1.2421875,-29.015625,0.0,-1.2908955582844186,-19.356746010235547,7.015625000000004,-20.0625,-49.814453125,30.82687137400652,6.671875,-82.53125,-78.890625,-53.3359375,-30.12109375,-398.515625,0.0,138.12359469175368,48.106801812383495,60.78125000000001,-25.890625,99.64111927081956,17.033875514183876,120.62297703128797,66.87578489609487,90.5550540028053,102.27089226816909,114.07892772373273,797.1289541665565,0.0,-54.86973040414664,-63.88415417485399,-8.359111500481287,-17.043022608955354,1
-6.956686481384615,3.193935245918697,3.4519408,-11.76798,-9.767424,-7.2961473,-5.197524575,-904.36924258,0.0,249.59202296641223,610.4720804569504,68.71269895490117,-192.62059188017324,-0.10168740353846205,2.016656975210756,3.412714,-4.785645,-1.353317675,0.37265268,1.4513842,-13.219362459999996,0.0,-109.60067010385742,-11.238558598778402,-54.07792974149406,126.19873169268406,4.728917409692308,5.293616387770193,15.651413,-2.1182363,0.06864655,3.079288,9.90471625,614.75926326,0.0,347.96130373153994,-272.0145065920256,288.17461781072984,-348.1527527321084,10.270802417615794,2.7019349804885304,17.2004950718111,4.448718530662129,8.42270808118558,10.452030439025583,11.063991681560129,1335.2043142900534,0.0,66.46141508650744,-788.8715400415464,160.83417966004862,-56.43109992421228,26.019153225806484,25.650906715631994,48.125,-19.0,0.921875,39.6875,46.921875,3226.375,0.0,-1534.0985076690908,1460.9613071338915,-121.9376498677289,815.7400430047112,3.6577620967741917,3.734142145508204,8.0625,-4.75,2.71875,4.90625,6.375,453.5625,0.0,-215.84778789259266,29.272742493346115,-90.99944984400676,178.33660473665066,-33.16179435483872,12.305821597069857,-17.3125,-50.1875,-46.53125,-32.0,-20.203125,-4112.0625,0.0,-568.4471442079307,808.601498285512,272.0512702671101,31.50873118827169,51.053346887491024,0.5872873363815583,52.37324728570876,49.81414677328118,50.49670217968822,51.15110499183224,51.44035722431801,6330.615014048886,0.0,-210.84097774365785,11.698689684723227,-193.57113082823884,-24.485572506184372,80.89285714285714,24.697221563896424,114.828125,52.609375,60.625,78.0625,109.171875,566.25,0.0,49.501951432516066,-87.6215930654881,1.7500000000000273,-122.84375,-23.575893571428573,68.7294894742903,18.0625,-177.70313,-11.125,-1.375,8.109375,-165.031255,0.0,212.30566705472066,-1.6194111733200032,-176.67188,-20.421875,-53.35714285714286,33.196396902361364,1.234375,-86.25,-80.203125,-69.40625,-18.234375,-373.5,0.0,181.7174021365635,26.65848044325577,33.73437499999999,27.140625,118.64313794204274,40.22033216134635,206.67299030488363,89.30149129581348,92.70556365830006,109.45467968203495,117.66156818989899,830.5019655942992,0.0,-148.5256498665334,-96.06453779028392,109.63604576703216,-129.2796887958673,1
-6.93185446795082,2.6672012405040797,1.6475172,-10.355823,-8.6788855,-7.8453197,-6.099736225,-845.68624509,0.0,147.06727514993534,-54.48502616089529,155.08965050884655,-40.2344900830377,0.4012688046721314,3.5407986219573093,5.295591,-7.7668667,-1.372931,1.13757135,3.36368095,48.95479417000001,0.0,-108.84899097707643,250.06984727845088,90.02489626096721,31.02298630428418,4.569255779098361,4.5837167349802055,14.788428,-0.5491724,0.72569207,2.3143693,8.110099225,557.44920505,0.0,278.71043142818337,-184.61359174144596,-26.235771107275774,-138.4442820830718,10.15887990074886,2.5033238690981228,15.913579625581779,5.157365323874022,8.662411174446014,9.62899151278725,11.35818897460564,1239.3833478913607,0.0,66.33007330783505,-82.39482470538104,-120.36550338224997,-129.99411696183364,26.280691964285733,22.385939301311595,47.9375,-18.5625,17.109375,35.6875,43.03125,2943.4375,0.0,-1863.644914218006,322.13750543567954,-482.3779625888726,514.5472500988186,-1.4246651785714233,10.442858305216568,20.125,-13.5,-9.5,-4.53125,5.140625,-159.5625,0.0,114.44018717151599,-728.1889204130812,-279.22380347430027,290.46053849704856,-33.81584821428571,10.642618670089318,-17.375,-49.25,-46.140625,-33.1875,-23.84375,-3787.375,0.0,-267.85000457127387,300.7611401314787,549.0935273221371,656.5163034071227,50.523057367690484,0.7949103312700468,52.309961109238074,49.18479979881996,49.91843693174144,50.29691103778361,51.11544842782326,5658.582425181334,0.0,-726.6615274715838,-336.69109874778735,-515.6938359887017,-494.1862713618867,74.43489583333333,25.701983099001414,113.796875,47.96875,58.28125,62.1875,102.51171875,446.609375,0.0,44.20351958077214,-122.61970140085654,113.14062500000003,-112.5,-3.1145833333333335,19.562856093670643,23.140625,-25.171875,-19.11328125,-8.0234375,18.1484375,-18.6875,0.0,80.60575278836944,-4.163595773009195,6.656250000000006,-26.21875,-55.645833333333336,18.703945174859946,-21.03125,-72.546875,-68.421875,-62.203125,-41.890625,-333.875,0.0,82.32113879654679,125.9776311534085,-15.53125000000001,46.34375,97.90779986883778,16.31152494355464,118.01495990644047,80.20743370707605,82.625969516437,94.29028311343878,117.41250841641659,587.4467992130267,0.0,-7.6264876280559335,-180.92999410098002,115.05833622705599,-113.98697684059404,1
-5.900113663251534,3.5467213608431174,2.3928225,-14.749201,-8.551398,-6.943108,-3.334261,-961.71852711,0.0,478.2105176239491,407.3723297715129,14.049963920646473,-14.105528791773251,0.9888472043558282,3.2290667915428233,7.60996,-5.4132705,-0.39226598,1.2944778,3.0989013,161.18209431000002,0.0,-279.3031239653932,80.99708793947705,271.2826479415621,106.9442295137521,5.310752039447852,4.696574821322174,14.709974,-1.5690639,1.2160245,3.8442068,10.1989155,865.65258243,0.0,254.72835739580205,-358.4087622606991,159.92485457112375,-526.0772201107488,10.17848779922386,2.2827739914688174,16.666134662722122,5.454754341527417,8.629406080752027,10.128213320207019,11.024280220780842,1659.0935112734892,0.0,-198.9825527916292,-712.6768655231562,165.78166413647023,-379.77027855058884,18.353187919463075,25.441934177338833,49.1875,-18.3125,-16.71875,27.3125,39.5,2734.625,0.0,-2572.753829804584,-1646.681646885845,-616.4899516309426,1739.2271050285676,-10.855704697986573,9.084034582570819,7.875,-26.5625,-15.96875,-9.9375,-7.0,-1617.5,0.0,705.1244154505254,555.050019917174,-877.9276523556196,-254.05066149189742,-34.92953020134229,12.438756830321868,-9.8125,-49.5,-45.75,-37.875,-26.875,-5204.5,0.0,-31.973276744408274,2397.9126437401665,-1157.9817226712948,1348.278344078505,50.52714735788958,0.6046845628576314,51.90593956860814,49.22957222290277,50.028368240035505,50.5278775157833,50.956597101340066,7528.544956325548,0.0,-1000.4629645916187,-3857.4968671891447,900.7526128102851,-441.1575940598478,101.61914125,22.210748556775187,131.54688,69.78125,81.640625,100.5078125,124.17578125,812.95313,0.0,56.08239536606122,-87.59757101740458,-26.98437999999998,-24.75,-23.6640625,56.45221403371205,20.21875,-157.15625,-31.8125,-1.8515625,3.51171875,-189.3125,0.0,165.49383961196907,-75.5926682878445,-141.859375,17.640625,-45.5234375,35.96223139703057,11.15625,-84.5,-78.625,-54.6484375,-7.73828125,-364.1875,0.0,118.44404867999182,-65.73525990289394,16.812500000000025,-119.15625,129.37956819331643,25.55708093449778,184.47606869693152,100.06324904076297,112.99279572511237,125.58866884410118,136.81413821687477,1035.0365455465312,0.0,-69.5720300309815,-57.2129035345809,60.66081101971809,17.75128494454215,1
-5.657810953333332,3.818879413088741,0.8629852,-11.493394,-8.8652115,-7.100014,-1.3925442499999998,-797.75134442,0.0,410.58218530197036,448.71877212906963,-11.276631114402342,-195.84583860221443,0.0542495446099294,2.380022026168567,4.707192,-6.3939357,-1.1375714000000001,0.1569064,1.8240368500000002,7.649185789999996,0.0,-119.71206819160932,50.58566293322714,139.4009669175351,127.80778148747159,5.925442048794325,4.886762921232452,15.886772,-2.3928225,1.29447775,4.511059,10.238142,835.48732888,0.0,357.36143797029195,-507.53401675952404,15.537703876331447,-435.1159425287122,10.25987638406158,2.390801719309363,17.159967595155358,5.309084903383009,8.823714778370784,10.173916269379877,10.95695190991972,1446.6425701526825,0.0,-27.5921453869474,-828.9929393723372,89.13425096145123,-190.17475489631934,17.92836538461542,28.369278432661577,48.5625,-18.75,-18.1875,33.34375,44.890625,2330.6875,0.0,-2378.630295270085,-1769.2215656260487,-737.4003669942305,2309.559416689782,-6.46875,4.204154878364863,1.5625,-10.75,-10.1875,-8.03125,-2.109375,-840.9375,0.0,-81.11278906694257,414.990037697537,-315.78600215587437,68.91725526021096,-34.598557692307686,11.796175724011663,-13.375,-48.5,-45.0625,-38.34375,-23.0625,-4497.8125,0.0,-747.7150927894859,2677.4106045933136,-356.0669293540256,966.3943051732183,50.1392475438913,0.797089978486774,51.49912772319547,48.57203091800877,49.53675041435265,50.312907604315185,50.67069549574478,6518.10218070587,0.0,-101.57253403126322,-4069.483385614445,132.6203453863251,53.538231638054164,110.17633928571429,15.51490303971782,123.953125,80.625,97.484375,116.046875,120.90625,771.234375,0.0,-44.210422221921526,-108.13264325160601,-23.890624999999982,-72.71875,0.20982142857142838,8.864278189868646,13.578125,-14.390625,-5.546875,-0.609375,6.28125,1.46875,0.0,4.915402913087922,-22.4615214396851,-15.437500000000007,28.8125,-38.526785714285715,35.42641989742277,1.0625,-83.390625,-74.609375,-43.28125,-0.609375,-269.6875,0.0,166.89381133083103,-70.95050558437052,-15.140625000000007,30.265625,122.06063960649223,9.278971780097079,134.32828857440313,110.78826449936496,115.87820459767768,116.97697339514089,131.99245916848338,854.4244772454456,0.0,-102.13603198679613,-79.70545503941774,-7.021576455758698,-94.8506114251495,1
-5.965663156641792,3.1855314010031517,3.412714,-12.552511,-8.227779375,-6.80581475,-4.7464185,-799.39886299,0.0,195.39963087277025,549.4138021818031,111.05598189471151,-76.03918509115363,0.13992772485074606,4.325018213362965,12.042566,-10.316595,-2.10842975,0.176519695,3.736333625,18.75031513,0.0,-270.9565959655217,65.10608278614275,172.8242367366622,307.3071988939531,3.8161040479850747,6.260258372050317,31.106693,-4.3541527,-1.627903875,1.68674375,10.120462,511.35794243000004,0.0,286.24311570655897,-147.05650800823597,387.61869707682075,-371.02920680143205,10.262581441205667,3.5327554330282847,33.92928455826116,2.7497818620955807,7.804120412674874,9.930297393870262,11.205609898714034,1375.1859131215592,0.0,41.72343337695388,-801.810028137314,136.21759836312287,-167.35274500400044,21.958653846153865,26.43856753512719,50.3125,-19.125,-10.015625,35.78125,45.5,2854.625,0.0,-1793.646144847109,-2436.8068625550513,-1508.7779044752922,1637.4640054517347,-5.878365384615394,15.221474050132924,20.9375,-29.375,-16.59375,-8.875,6.625,-764.1875,0.0,621.7688474486046,148.29526225420287,-923.598476864888,-794.1222754157507,-27.350961538461533,18.178945024077485,2.0625,-48.875,-45.765625,-27.6875,-11.046875,-3555.625,0.0,-738.8146428777935,1714.1746098113451,-1273.160380699292,1010.4699058432702,50.15680637260082,0.7588523001591446,51.644745013408674,47.96031073971477,49.77735071114432,50.32810285165804,50.61510311959177,6520.384828438106,0.0,-94.06316865387224,-4079.173153028782,113.91726838393305,54.54792216059308,94.72098214285714,19.16140544702703,113.0,67.328125,78.3125,98.359375,112.6875,663.046875,0.0,-3.211034402887009,-133.84325270865412,-2.890624999999982,-81.65625,3.2455357142857073,127.74627802411364,172.84375,-156.21875,-143.46875,-0.609375,151.65625,22.71875,0.0,139.89834620551142,-389.02382162693607,-299.84375000000006,309.15625,-41.169642857142854,25.570972370564842,-1.5625,-64.375,-63.828125,-53.359375,-21.71875,-288.1875,0.0,130.13127527765053,62.588449758194685,17.140624999999996,11.515625,153.26654019141796,48.90332229783464,208.8625339917831,84.09503465434582,112.59061671674176,167.22314894466243,198.83055867862245,1072.865781339926,0.0,-258.2293797884768,-225.52087843822477,15.894146060148957,-73.39538063027412,1
-7.030900873015873,2.5031730835869954,0.39226598,-12.434832,-8.472945,-7.8453197,-5.73689,-885.89351,0.0,107.31550048480067,-61.542235892274036,105.74119237393889,-71.45147116526317,0.06382105126984124,3.6664352793565977,5.491724,-10.826541,-1.912296725,1.0591182,2.7654752499999997,8.041452459999995,0.0,-86.34741396471303,267.6725132834956,90.14681812779571,59.69906023885422,5.379336531031746,3.708695536223942,14.749201,-0.5491724,2.383015875,4.491445499999999,8.051258749999999,677.7964029099999,0.0,202.10209740049737,-158.73661720176548,-42.55463887364465,-80.67476708181148,10.327564842132322,2.225552140972076,15.859048011656247,6.204874259536409,8.722561381754186,10.089281389858726,12.160238474043908,1301.2731701086725,0.0,85.58391566632876,-77.6800210290153,-103.13974834863569,-59.854254185484635,23.204306722689054,21.311812978947046,44.875,-18.0625,9.625,29.8125,39.3125,2761.3125,0.0,-1624.7368984446446,691.7348508767479,-212.73210558367606,635.7036465658806,-1.7967436974789974,10.612452768628913,16.9375,-15.0,-10.5,-5.0625,8.1875,-213.8125,0.0,-181.62494662300392,-739.4314274278257,-82.18595137485265,470.38748909451397,-36.565651260504204,8.190147265535805,-24.375,-48.375,-45.8125,-37.375,-29.0625,-4351.3125,0.0,-294.34953645946587,269.8215773904419,504.08623656678515,287.9171070113169,50.06707900622158,0.7593528725569969,51.117206007370946,48.19155300724392,49.52536439795269,50.28205600659145,50.64139395050259,5957.982401740368,0.0,-469.52053992649144,-79.79740003475406,-349.549639815145,-192.74478570956754,83.6328125,27.05680105626749,119.0625,53.40625,60.2734375,76.3203125,115.359375,501.796875,0.0,45.66257779447474,-177.39250641008377,98.04687500000003,-98.46875,-4.567708333333332,21.752639177762237,31.109375,-26.78125,-24.9296875,-7.3125,13.1796875,-27.40625,0.0,82.0897332075973,-28.25738406954906,-17.562499999999996,-19.40625,-52.322916666666664,21.707273646560655,-17.765625,-77.203125,-71.68359375,-54.21875,-34.95703125,-313.9375,0.0,102.61192835893374,119.6947780736516,-8.968750000000002,10.875,104.17727800341763,18.882952486938883,129.61151482561502,75.42676271193882,87.42335729964894,106.43964056527484,119.19579409904117,625.0636680205057,0.0,-13.526292188178886,-219.6544874140629,101.9483904674675,-97.35671529193887,1
